"Id";"ValgId";"AdrKom";"ValgstedKode";"Kreds Nr";"Valgsted Id";"RefValgId";"RefValgstedKode";"RefValgstedId";"RefAdrKom";"RefKredsNr";"Personer";"TotalPersoner";"Divergens";"Multi";"Fejl";"DivergensGruppe";"DivergensGruppePersoner";"OrgGruppe";"GeoId"
"1";"5";"737";"1";"89";"6405";"5";"1";"6405";"737";"89";"664";"664";"0";"1";"0";"737001";"664";"737001";"737001"
"2";"5";"789";"3";"93";"6504";"5";"3";"6504";"789";"93";"324";"324";"0";"1";"0";"789003";"324";"789003";"789003"
"3";"5";"779";"2";"92";"7047";"5";"2";"7047";"779";"92";"4875";"4875";"0";"1";"0";"779002";"4875";"779002";"779002"
"4";"5";"727";"8";"88";"6392";"5";"8";"6392";"727";"88";"915";"915";"0";"1";"0";"727008";"915";"727008";"727008"
"5";"5";"575";"8";"69";"6130";"5";"8";"6130";"575";"69";"128";"128";"0";"1";"0";"575008";"128";"575008";"575008"
"6";"5";"101";"86";"9";"5092";"5";"86";"5092";"101";"9";"6267";"6267";"0";"1";"0";"101086";"6267";"101086";"101086"
"7";"5";"541";"1";"63";"7065";"5";"1";"7065";"541";"63";"2980";"2980";"0";"1";"0";"541001";"2980";"541001";"541001"
"8";"5";"815";"2";"102";"6629";"5";"2";"6629";"815";"102";"515";"515";"0";"1";"0";"815002";"515";"815002";"815002"
"9";"5";"269";"2";"34";"5536";"5";"2";"5536";"269";"34";"533";"533";"0";"1";"0";"269002";"533";"269002";"269002"
"10";"5";"561";"13";"67";"6075";"5";"13";"6075";"561";"67";"283";"283";"0";"1";"0";"561013";"283";"561013";"561013"
"11";"5";"509";"10";"59";"5911";"5";"10";"5911";"509";"59";"635";"635";"0";"1";"0";"509010";"635";"509010";"509010"
"12";"5";"437";"3";"58";"5898";"5";"3";"5898";"437";"58";"518";"518";"0";"1";"0";"437003";"518";"437003";"437003"
"13";"5";"357";"1";"43";"5666";"5";"1";"5666";"357";"43";"2893";"2893";"0";"1";"0";"357001";"2893";"357001";"357001"
"14";"5";"379";"7";"45";"5707";"5";"7";"5707";"379";"45";"359";"359";"0";"1";"0";"379007";"359";"379007";"379007"
"15";"5";"711";"9";"86";"7084";"5";"9";"7084";"711";"86";"695";"695";"0";"1";"0";"711009";"695";"711009";"711009"
"16";"5";"175";"1";"28";"6936";"5";"1";"6936";"175";"28";"3141";"3141";"0";"1";"0";"175001";"3141";"175001";"175001"
"17";"5";"567";"4";"68";"6094";"5";"4";"6094";"567";"68";"768";"768";"0";"1";"0";"567004";"768";"567004";"567004"
"18";"5";"561";"4";"67";"6067";"5";"4";"6067";"561";"67";"3506";"3506";"0";"1";"0";"561004";"3506";"561004";"561004"
"19";"5";"615";"7";"75";"6201";"5";"7";"6201";"615";"75";"3501";"3501";"0";"1";"0";"615007";"3501";"615007";"615007"
"20";"5";"851";"14";"100";"5316";"5";"14";"5316";"851";"100";"3886";"3886";"0";"1";"0";"851014";"3886";"851014";"851014"
