"Id";"ValgId";"AdrKom";"ValgstedKode";"Kreds Nr";"Valgsted Id";"RefValgId";"RefValgstedKode";"RefValgstedId";"RefAdrKom";"RefKredsNr";"Personer";"TotalPersoner";"Divergens";"Multi";"Fejl";"DivergensGruppe";"DivergensGruppePersoner";"OrgGruppe";"GeoId"
"1";"68";"561";"15";"52";"8420";"68";"15";"8420";"561";"52";"5616";"5616";"0";"1";"0";"561015";"5616";"561015";"561015"
"2";"68";"480";"3";"45";"8831";"68";"3";"8831";"480";"45";"1270";"1270";"0";"1";"0";"480003";"1270";"480003";"480003"
"3";"68";"360";"1";"29";"9365";"68";"1";"9365";"360";"29";"638";"638";"0";"1";"0";"360001";"638";"360001";"360001"
"4";"68";"259";"7";"34";"8679";"68";"7";"8679";"259";"34";"2424";"2424";"0";"1";"0";"259007";"2424";"259007";"259007"
"5";"68";"540";"10";"49";"8012";"68";"10";"8012";"540";"49";"3876";"3876";"0";"1";"0";"540010";"3876";"540010";"540010"
"6";"68";"163";"2";"16";"8385";"68";"2";"8385";"163";"16";"4764";"4764";"0";"1";"0";"163002";"4764";"163002";"163002"
"7";"68";"851";"44";"92";"9361";"68";"44";"9361";"851";"92";"2348";"2348";"0";"1";"0";"851044";"2348";"851044";"851044"
"8";"68";"230";"16";"26";"8298";"68";"16";"8298";"230";"26";"4047";"4047";"0";"1";"0";"230016";"4047";"230016";"230016"
"9";"68";"165";"3";"19";"8182";"68";"3";"8182";"165";"19";"3733";"3733";"0";"1";"0";"165003";"3733";"165003";"165003"
"10";"68";"430";"16";"48";"8879";"68";"16";"8879";"430";"48";"812";"812";"0";"1";"0";"430016";"812";"430016";"430016"
"11";"68";"810";"7";"86";"8307";"68";"7";"8307";"810";"86";"264";"264";"0";"1";"0";"810007";"264";"810007";"810007"
"12";"68";"575";"1";"55";"9392";"68";"1";"9392";"575";"55";"4133";"4133";"0";"1";"0";"575001";"4133";"575001";"575001"
"13";"68";"561";"24";"53";"8428";"68";"24";"8428";"561";"53";"2823";"2823";"0";"1";"0";"561024";"2823";"561024";"561024"
"14";"68";"740";"22";"78";"8105";"68";"22";"8105";"740";"78";"2055";"2055";"0";"1";"0";"740022";"2055";"740022";"740022"
"15";"68";"760";"23";"83";"8476";"68";"23";"8476";"760";"83";"264";"264";"0";"1";"0";"760023";"264";"760023";"760023"
