"Id";"ValgId";"AdrKom";"ValgstedKode";"Kreds Nr";"Valgsted Id";"RefValgId";"RefValgstedKode";"RefValgstedId";"RefAdrKom";"RefKredsNr";"Personer";"TotalPersoner";"Divergens";"Multi";"Fejl";"DivergensGruppe";"DivergensGruppePersoner";"OrgGruppe";"GeoId"
"1";"4";"727";"9";"88";"6393";"4";"9";"6393";"727";"88";"123";"123";"0";"1";"0";"727009";"123";"727009";"727009"
"2";"4";"255";"1";"33";"5508";"4";"1";"5508";"255";"33";"2011";"2011";"0";"1";"0";"255001";"2011";"255001";"255001"
"3";"4";"303";"107";"39";"6948";"4";"107";"6948";"303";"39";"224";"224";"0";"1";"0";"303107";"224";"303107";"303107"
"4";"4";"815";"3";"102";"6630";"4";"3";"6630";"815";"102";"458";"458";"0";"1";"0";"815003";"458";"815003";"815003"
"5";"4";"561";"14";"67";"6076";"4";"14";"6076";"561";"67";"239";"239";"0";"1";"0";"561014";"239";"561014";"561014"
"6";"4";"737";"2";"89";"6406";"4";"2";"6406";"737";"89";"3490";"3490";"0";"1";"0";"737002";"3490";"737002";"737002"
"7";"4";"789";"4";"93";"6505";"4";"4";"6505";"789";"93";"655";"655";"0";"1";"0";"789004";"655";"789004";"789004"
"8";"4";"493";"4";"58";"5902";"4";"4";"5902";"493";"58";"672";"672";"0";"1";"0";"493004";"672";"493004";"493004"
"9";"4";"421";"3";"54";"5776";"4";"3";"5776";"421";"54";"683";"683";"0";"1";"0";"421003";"683";"421003";"421003"
"10";"4";"101";"88";"14";"5109";"4";"88";"5109";"101";"14";"3648";"3648";"0";"1";"0";"101088";"3648";"101088";"101088"
"11";"4";"147";"4";"18";"5224";"4";"4";"5224";"147";"18";"10385";"10385";"0";"1";"0";"147004";"10385";"147004";"147004"
"12";"4";"397";"10";"44";"5698";"4";"10";"5698";"397";"44";"246";"246";"0";"1";"0";"397010";"246";"397010";"397010"
"13";"4";"553";"9";"66";"6045";"4";"9";"6045";"553";"66";"1188";"1188";"0";"1";"0";"553009";"1188";"553009";"553009"
"14";"4";"345";"4";"36";"6976";"4";"4";"6976";"345";"36";"1225";"1225";"0";"1";"0";"345004";"1225";"345004";"345004"
"15";"4";"603";"3";"70";"6874";"4";"3";"6874";"603";"70";"1327";"1327";"0";"1";"0";"603003";"1327";"603003";"603003"
"16";"4";"615";"8";"75";"6202";"4";"8";"6202";"615";"75";"1195";"1195";"0";"1";"0";"615008";"1195";"615008";"615008"
"17";"4";"101";"4";"1";"5068";"4";"4";"5068";"101";"1";"5871";"5871";"0";"1";"0";"101004";"5871";"101004";"101004"
"18";"4";"217";"6";"29";"5448";"4";"6";"5448";"217";"29";"995";"995";"0";"1";"0";"217006";"995";"217006";"217006"
"19";"4";"751";"63";"81";"5283";"4";"63";"5283";"751";"81";"7106";"7106";"0";"1";"0";"751063";"7106";"751063";"751063"
"20";"4";"561";"5";"67";"6068";"4";"5";"6068";"561";"67";"5659";"5659";"0";"1";"0";"561005";"5659";"561005";"561005"
"21";"4";"205";"5";"30";"5454";"4";"5";"5454";"205";"30";"1776";"1776";"0";"1";"0";"205005";"1776";"205005";"205005"
"22";"4";"357";"2";"43";"5667";"4";"2";"5667";"357";"43";"996";"996";"0";"1";"0";"357002";"996";"357002";"357002"
"23";"4";"377";"3";"42";"5658";"4";"3";"5658";"377";"42";"607";"607";"0";"1";"0";"377003";"607";"377003";"377003"
"24";"4";"379";"8";"45";"5708";"4";"8";"5708";"379";"45";"607";"607";"0";"1";"0";"379008";"607";"379008";"379008"
"25";"4";"809";"2";"103";"6662";"4";"2";"6662";"809";"103";"614";"614";"0";"1";"0";"809002";"614";"809002";"809002"
"26";"4";"677";"6";"76";"6219";"4";"6";"6219";"677";"76";"1195";"1195";"0";"1";"0";"677006";"1195";"677006";"677006"
"27";"4";"235";"5";"31";"5481";"4";"5";"5481";"235";"31";"1363";"1363";"0";"1";"0";"235005";"1363";"235005";"235005"
"28";"4";"181";"6";"21";"5343";"4";"6";"5343";"181";"21";"4060";"4060";"0";"1";"0";"181006";"4060";"181006";"181006"
"29";"4";"577";"7";"66";"6063";"4";"7";"6063";"577";"66";"627";"627";"0";"1";"0";"577007";"627";"577007";"577007"
"30";"4";"451";"4";"54";"5802";"4";"4";"5802";"451";"54";"293";"293";"0";"1";"0";"451004";"293";"451004";"451004"
"31";"4";"435";"3";"56";"5840";"4";"3";"5840";"435";"56";"842";"842";"0";"1";"0";"435003";"842";"435003";"435003"
"32";"4";"461";"31";"52";"5265";"4";"31";"5265";"461";"52";"2652";"2652";"0";"1";"0";"461031";"2652";"461031";"461031"
"33";"4";"743";"1";"89";"6410";"4";"1";"6410";"743";"89";"7238";"7238";"0";"1";"0";"743001";"7238";"743001";"743001"
"34";"4";"341";"6";"36";"5150";"4";"6";"5150";"341";"36";"1351";"1351";"0";"1";"0";"341006";"1351";"341006";"341006"
"35";"4";"267";"5";"35";"7021";"4";"5";"7021";"267";"35";"1230";"1230";"0";"1";"0";"267005";"1230";"267005";"267005"
"36";"4";"475";"4";"57";"5854";"4";"4";"5854";"475";"57";"704";"704";"0";"1";"0";"475004";"704";"475004";"475004"
"37";"4";"473";"1";"58";"5900";"4";"1";"5900";"473";"58";"5067";"5067";"0";"1";"0";"473001";"5067";"473001";"473001"
"38";"4";"333";"7";"41";"5647";"4";"7";"5647";"333";"41";"1321";"1321";"0";"1";"0";"333007";"1321";"333007";"333007"
"39";"4";"561";"24";"67";"7027";"4";"24";"7027";"561";"67";"2109";"2109";"0";"1";"0";"561024";"2109";"561024";"561024"
"40";"4";"787";"10";"90";"6449";"4";"10";"6449";"787";"90";"1631";"1631";"0";"1";"0";"787010";"1631";"787010";"787010"
"41";"4";"677";"3";"76";"6221";"4";"3";"6221";"677";"76";"908";"908";"0";"1";"0";"677003";"908";"677003";"677003"
"42";"4";"605";"5";"73";"6164";"4";"5";"6164";"605";"73";"1120";"1120";"0";"1";"0";"605005";"1120";"605005";"605005"
"43";"4";"851";"6";"99";"5309";"4";"6";"5309";"851";"99";"856";"856";"0";"1";"0";"851006";"856";"851006";"851006"
"44";"4";"339";"3";"37";"5582";"4";"3";"5582";"339";"37";"1127";"1127";"0";"1";"0";"339003";"1127";"339003";"339003"
"45";"4";"663";"1";"78";"6263";"4";"1";"6263";"663";"78";"11726";"11726";"0";"1";"0";"663001";"11726";"663001";"663001"
"46";"4";"433";"4";"54";"5793";"4";"4";"5793";"433";"54";"403";"403";"0";"1";"0";"433004";"403";"433004";"433004"
