"Id";"ValgId";"AdrKom";"ValgstedKode";"Kreds Nr";"Valgsted Id";"RefValgId";"RefValgstedKode";"RefValgstedId";"RefAdrKom";"RefKredsNr";"Personer";"TotalPersoner";"Divergens";"Multi";"Fejl";"DivergensGruppe";"DivergensGruppePersoner";"OrgGruppe";"GeoId"
"1";"69";"480";"2";"45";"8830";"69";"2";"8830";"480";"45";"652";"652";"0";"1";"0";"480002";"652";"480002";"480002"
"2";"69";"370";"24";"32";"9464";"69";"24";"9464";"370";"32";"4919";"4919";"0";"1";"0";"370024";"4919";"370024";"370024"
"3";"69";"316";"8";"37";"9590";"69";"8";"9590";"316";"37";"1589";"1589";"0";"1";"0";"316008";"1589";"316008";"316008"
"4";"69";"390";"17";"31";"9463";"69";"17";"9463";"390";"31";"1350";"1350";"0";"1";"0";"390017";"1350";"390017";"390017"
"5";"69";"791";"1";"75";"9147";"69";"1";"9147";"791";"75";"2169";"2169";"0";"1";"0";"791001";"2169";"791001";"791001"
"6";"69";"259";"6";"34";"8678";"69";"6";"8678";"259";"34";"2998";"2998";"0";"1";"0";"259006";"2998";"259006";"259006"
"7";"69";"766";"16";"72";"9110";"69";"16";"9110";"766";"72";"85";"85";"0";"1";"0";"766016";"85";"766016";"766016"
"8";"69";"390";"8";"31";"9455";"69";"8";"9455";"390";"31";"3744";"3744";"0";"1";"0";"390008";"3744";"390008";"390008"
"9";"69";"787";"12";"87";"9298";"69";"12";"9298";"787";"87";"2919";"2919";"0";"1";"0";"787012";"2919";"787012";"787012"
"10";"69";"727";"10";"70";"9084";"69";"10";"9084";"727";"70";"73";"73";"0";"1";"0";"727010";"73";"727010";"727010"
"11";"69";"510";"3";"61";"8973";"69";"3";"8973";"510";"61";"153";"153";"0";"1";"0";"510003";"153";"510003";"510003"
"12";"69";"630";"20";"56";"8951";"69";"20";"8951";"630";"56";"698";"698";"0";"1";"0";"630020";"698";"630020";"630020"
"13";"69";"846";"3";"89";"9333";"69";"3";"9333";"846";"89";"2787";"2787";"0";"1";"0";"846003";"2787";"846003";"846003"
"14";"69";"756";"11";"79";"9158";"69";"11";"9158";"756";"79";"12275";"12275";"0";"1";"0";"756011";"12275";"756011";"756011"
"15";"69";"665";"7";"73";"9126";"69";"7";"9126";"665";"73";"1509";"1509";"0";"1";"0";"665007";"1509";"665007";"665007"
"16";"69";"230";"2";"26";"9741";"69";"2";"9741";"230";"26";"1645";"1645";"0";"1";"0";"230002";"1645";"230002";"230002"
"17";"69";"580";"14";"50";"9628";"69";"14";"9628";"580";"50";"3110";"3110";"0";"1";"0";"580014";"3110";"580014";"580014"
"18";"69";"260";"3";"24";"8599";"69";"3";"8599";"260";"24";"7015";"7015";"0";"1";"0";"260003";"7015";"260003";"260003"
"19";"69";"751";"45";"65";"9030";"69";"45";"9030";"751";"65";"7580";"7580";"0";"1";"0";"751045";"7580";"751045";"751045"
"20";"69";"751";"65";"65";"8439";"69";"65";"8439";"751";"65";"6059";"6059";"0";"1";"0";"751065";"6059";"751065";"751065"
"21";"69";"153";"5";"18";"9577";"69";"5";"9577";"153";"18";"10691";"10691";"0";"1";"0";"153005";"10691";"153005";"153005"
"22";"69";"573";"1";"54";"8918";"69";"1";"8918";"573";"54";"10629";"10629";"0";"1";"0";"573001";"10629";"573001";"573001"
"23";"69";"376";"18";"30";"9387";"69";"18";"9387";"376";"30";"1259";"1259";"0";"1";"0";"376018";"1259";"376018";"376018"
"24";"69";"306";"5";"38";"8726";"69";"5";"8726";"306";"38";"704";"704";"0";"1";"0";"306005";"704";"306005";"306005"
"25";"69";"510";"15";"61";"8979";"69";"15";"8979";"510";"61";"437";"437";"0";"1";"0";"510015";"437";"510015";"510015"
"26";"69";"580";"2";"50";"9616";"69";"2";"9616";"580";"50";"497";"497";"0";"1";"0";"580002";"497";"580002";"580002"
"27";"69";"791";"7";"75";"9552";"69";"7";"9552";"791";"75";"1530";"1530";"0";"1";"0";"791007";"1530";"791007";"791007"
"28";"69";"730";"14";"67";"9541";"69";"14";"9541";"730";"67";"1494";"1494";"0";"1";"0";"730014";"1494";"730014";"730014"
"29";"69";"230";"5";"26";"9745";"69";"5";"9745";"230";"26";"3998";"3998";"0";"1";"0";"230005";"3998";"230005";"230005"
"30";"69";"159";"5";"15";"8321";"69";"5";"8321";"159";"15";"6918";"6918";"0";"1";"0";"159005";"6918";"159005";"159005"
"31";"69";"773";"12";"87";"9280";"69";"12";"9280";"773";"87";"528";"528";"0";"1";"0";"773012";"528";"773012";"773012"
"32";"69";"657";"18";"81";"9689";"69";"18";"9689";"657";"81";"380";"380";"0";"1";"0";"657018";"380";"657018";"657018"
"33";"69";"461";"28";"43";"8790";"69";"28";"8790";"461";"43";"3699";"3699";"0";"1";"0";"461028";"3699";"461028";"461028"
"34";"69";"710";"13";"69";"9532";"69";"13";"9532";"710";"69";"852";"852";"0";"1";"0";"710013";"852";"710013";"710013"
"35";"69";"657";"5";"80";"9694";"69";"5";"9694";"657";"80";"2317";"2317";"0";"1";"0";"657005";"2317";"657005";"657005"
"36";"69";"157";"8";"13";"8502";"69";"8";"8502";"157";"13";"4959";"4959";"0";"1";"0";"157008";"4959";"157008";"157008"
"37";"69";"153";"2";"18";"8531";"69";"2";"8531";"153";"18";"3498";"3498";"0";"1";"0";"153002";"3498";"153002";"153002"
"38";"69";"746";"7";"70";"9680";"69";"7";"9680";"746";"70";"4873";"4873";"0";"1";"0";"746007";"4873";"746007";"746007"
