"Gruppe";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV2015 - Stemmeberettigede";"FV2015 - Afgivne stemmer";"FV2015 - Blanke stemmer";"FV2015 - Andre ugyldige stemmer";"FV2015 - Gyldige stemmer";"FV2015 - A. Socialdemokratiet";"FV2015 - B. Det Radikale Venstre";"FV2015 - C. Det Konservative Folkeparti";"FV2015 - F. SF - Socialistisk Folkeparti";"FV2015 - E. Danmarks Retsforbund";"FV2015 - D. Centrum-Demokraterne";"FV2015 - K. Kristendemokraterne";"FV2015 - I. Liberal Alliance";"FV2015 - G. De Grønne";"FV2015 - Q. Kristeligt Folkeparti";"FV2015 - O. Dansk Folkeparti";"FV2015 - M. Centrum-Demokraterne";"FV2015 - V. Venstre, Danmarks Liberale Parti";"FV2015 - H. Det Humanistiske Parti";"FV2015 - U. Demokratisk Fornyelse";"FV2015 - P. Fælles Kurs";"FV2015 - L. Marxistisk-Leninistisk Parti";"FV2015 - Z. Fremskridtspartiet";"FV2015 - Y. Ny Alliance";"FV2015 - R. Arbejderpartiet KAP";"FV2015 - Ø. Enhedslisten - De Rød-Grønne";"FV2015 - Å. Alternativet";"FV2015 - 1. Uden for partierne";"FV2015 - 2. Uden for partierne";"FV2015 - 3. Uden for partierne";"FV2015 - 4. Uden for partierne";"FV2015 - 5. Uden for partierne";"FV2015 - 6. Uden for partierne";"FV2011 - Stemmeberettigede";"FV2011 - Afgivne stemmer";"FV2011 - Blanke stemmer";"FV2011 - Andre ugyldige stemmer";"FV2011 - Gyldige stemmer";"FV2011 - A. Socialdemokratiet";"FV2011 - B. Det Radikale Venstre";"FV2011 - C. Det Konservative Folkeparti";"FV2011 - F. SF - Socialistisk Folkeparti";"FV2011 - E. Danmarks Retsforbund";"FV2011 - D. Centrum-Demokraterne";"FV2011 - K. Kristendemokraterne";"FV2011 - I. Liberal Alliance";"FV2011 - G. De Grønne";"FV2011 - Q. Kristeligt Folkeparti";"FV2011 - O. Dansk Folkeparti";"FV2011 - M. Centrum-Demokraterne";"FV2011 - V. Venstre, Danmarks Liberale Parti";"FV2011 - H. Det Humanistiske Parti";"FV2011 - U. Demokratisk Fornyelse";"FV2011 - P. Fælles Kurs";"FV2011 - L. Marxistisk-Leninistisk Parti";"FV2011 - Z. Fremskridtspartiet";"FV2011 - Y. Ny Alliance";"FV2011 - R. Arbejderpartiet KAP";"FV2011 - Ø. Enhedslisten - De Rød-Grønne";"FV2011 - Å. Alternativet";"FV2011 - 1. Uden for partierne";"FV2011 - 2. Uden for partierne";"FV2011 - 3. Uden for partierne";"FV2011 - 4. Uden for partierne";"FV2011 - 5. Uden for partierne";"FV2011 - 6. Uden for partierne";"FV2007 - Stemmeberettigede";"FV2007 - Afgivne stemmer";"FV2007 - Blanke stemmer";"FV2007 - Andre ugyldige stemmer";"FV2007 - Gyldige stemmer";"FV2007 - A. Socialdemokratiet";"FV2007 - B. Det Radikale Venstre";"FV2007 - C. Det Konservative Folkeparti";"FV2007 - F. SF - Socialistisk Folkeparti";"FV2007 - E. Danmarks Retsforbund";"FV2007 - D. Centrum-Demokraterne";"FV2007 - K. Kristendemokraterne";"FV2007 - I. Liberal Alliance";"FV2007 - G. De Grønne";"FV2007 - Q. Kristeligt Folkeparti";"FV2007 - O. Dansk Folkeparti";"FV2007 - M. Centrum-Demokraterne";"FV2007 - V. Venstre, Danmarks Liberale Parti";"FV2007 - H. Det Humanistiske Parti";"FV2007 - U. Demokratisk Fornyelse";"FV2007 - P. Fælles Kurs";"FV2007 - L. Marxistisk-Leninistisk Parti";"FV2007 - Z. Fremskridtspartiet";"FV2007 - Y. Ny Alliance";"FV2007 - R. Arbejderpartiet KAP";"FV2007 - Ø. Enhedslisten - De Rød-Grønne";"FV2007 - Å. Alternativet";"FV2007 - 1. Uden for partierne";"FV2007 - 2. Uden for partierne";"FV2007 - 3. Uden for partierne";"FV2007 - 4. Uden for partierne";"FV2007 - 5. Uden for partierne";"FV2007 - 6. Uden for partierne";"FV1979 - Stemmeberettigede";"FV1979 - Afgivne stemmer";"FV1979 - Blanke stemmer";"FV1979 - Andre ugyldige stemmer";"FV1979 - Gyldige stemmer";"FV1979 - A. Socialdemokratiet";"FV1979 - B. Det Radikale Venstre";"FV1979 - C. Det Konservative Folkeparti";"FV1979 - F. SF - Socialistisk Folkeparti";"FV1979 - E. Danmarks Retsforbund";"FV1979 - D. Centrum-Demokraterne";"FV1979 - K. Kristendemokraterne";"FV1979 - I. Liberal Alliance";"FV1979 - G. De Grønne";"FV1979 - Q. Kristeligt Folkeparti";"FV1979 - O. Dansk Folkeparti";"FV1979 - M. Centrum-Demokraterne";"FV1979 - V. Venstre, Danmarks Liberale Parti";"FV1979 - H. Det Humanistiske Parti";"FV1979 - U. Demokratisk Fornyelse";"FV1979 - P. Fælles Kurs";"FV1979 - L. Marxistisk-Leninistisk Parti";"FV1979 - Z. Fremskridtspartiet";"FV1979 - Y. Ny Alliance";"FV1979 - R. Arbejderpartiet KAP";"FV1979 - Ø. Enhedslisten - De Rød-Grønne";"FV1979 - Å. Alternativet";"FV1979 - 1. Uden for partierne";"FV1979 - 2. Uden for partierne";"FV1979 - 3. Uden for partierne";"FV1979 - 4. Uden for partierne";"FV1979 - 5. Uden for partierne";"FV1979 - 6. Uden for partierne";"FV1981 - Stemmeberettigede";"FV1981 - Afgivne stemmer";"FV1981 - Blanke stemmer";"FV1981 - Andre ugyldige stemmer";"FV1981 - Gyldige stemmer";"FV1981 - A. Socialdemokratiet";"FV1981 - B. Det Radikale Venstre";"FV1981 - C. Det Konservative Folkeparti";"FV1981 - F. SF - Socialistisk Folkeparti";"FV1981 - E. Danmarks Retsforbund";"FV1981 - D. Centrum-Demokraterne";"FV1981 - K. Kristendemokraterne";"FV1981 - I. Liberal Alliance";"FV1981 - G. De Grønne";"FV1981 - Q. Kristeligt Folkeparti";"FV1981 - O. Dansk Folkeparti";"FV1981 - M. Centrum-Demokraterne";"FV1981 - V. Venstre, Danmarks Liberale Parti";"FV1981 - H. Det Humanistiske Parti";"FV1981 - U. Demokratisk Fornyelse";"FV1981 - P. Fælles Kurs";"FV1981 - L. Marxistisk-Leninistisk Parti";"FV1981 - Z. Fremskridtspartiet";"FV1981 - Y. Ny Alliance";"FV1981 - R. Arbejderpartiet KAP";"FV1981 - Ø. Enhedslisten - De Rød-Grønne";"FV1981 - Å. Alternativet";"FV1981 - 1. Uden for partierne";"FV1981 - 2. Uden for partierne";"FV1981 - 3. Uden for partierne";"FV1981 - 4. Uden for partierne";"FV1981 - 5. Uden for partierne";"FV1981 - 6. Uden for partierne";"FV1984 - Stemmeberettigede";"FV1984 - Afgivne stemmer";"FV1984 - Blanke stemmer";"FV1984 - Andre ugyldige stemmer";"FV1984 - Gyldige stemmer";"FV1984 - A. Socialdemokratiet";"FV1984 - B. Det Radikale Venstre";"FV1984 - C. Det Konservative Folkeparti";"FV1984 - F. SF - Socialistisk Folkeparti";"FV1984 - E. Danmarks Retsforbund";"FV1984 - D. Centrum-Demokraterne";"FV1984 - K. Kristendemokraterne";"FV1984 - I. Liberal Alliance";"FV1984 - G. De Grønne";"FV1984 - Q. Kristeligt Folkeparti";"FV1984 - O. Dansk Folkeparti";"FV1984 - M. Centrum-Demokraterne";"FV1984 - V. Venstre, Danmarks Liberale Parti";"FV1984 - H. Det Humanistiske Parti";"FV1984 - U. Demokratisk Fornyelse";"FV1984 - P. Fælles Kurs";"FV1984 - L. Marxistisk-Leninistisk Parti";"FV1984 - Z. Fremskridtspartiet";"FV1984 - Y. Ny Alliance";"FV1984 - R. Arbejderpartiet KAP";"FV1984 - Ø. Enhedslisten - De Rød-Grønne";"FV1984 - Å. Alternativet";"FV1984 - 1. Uden for partierne";"FV1984 - 2. Uden for partierne";"FV1984 - 3. Uden for partierne";"FV1984 - 4. Uden for partierne";"FV1984 - 5. Uden for partierne";"FV1984 - 6. Uden for partierne";"FV1987 - Stemmeberettigede";"FV1987 - Afgivne stemmer";"FV1987 - Blanke stemmer";"FV1987 - Andre ugyldige stemmer";"FV1987 - Gyldige stemmer";"FV1987 - A. Socialdemokratiet";"FV1987 - B. Det Radikale Venstre";"FV1987 - C. Det Konservative Folkeparti";"FV1987 - F. SF - Socialistisk Folkeparti";"FV1987 - E. Danmarks Retsforbund";"FV1987 - D. Centrum-Demokraterne";"FV1987 - K. Kristendemokraterne";"FV1987 - I. Liberal Alliance";"FV1987 - G. De Grønne";"FV1987 - Q. Kristeligt Folkeparti";"FV1987 - O. Dansk Folkeparti";"FV1987 - M. Centrum-Demokraterne";"FV1987 - V. Venstre, Danmarks Liberale Parti";"FV1987 - H. Det Humanistiske Parti";"FV1987 - U. Demokratisk Fornyelse";"FV1987 - P. Fælles Kurs";"FV1987 - L. Marxistisk-Leninistisk Parti";"FV1987 - Z. Fremskridtspartiet";"FV1987 - Y. Ny Alliance";"FV1987 - R. Arbejderpartiet KAP";"FV1987 - Ø. Enhedslisten - De Rød-Grønne";"FV1987 - Å. Alternativet";"FV1987 - 1. Uden for partierne";"FV1987 - 2. Uden for partierne";"FV1987 - 3. Uden for partierne";"FV1987 - 4. Uden for partierne";"FV1987 - 5. Uden for partierne";"FV1987 - 6. Uden for partierne";"FV1988 - Stemmeberettigede";"FV1988 - Afgivne stemmer";"FV1988 - Blanke stemmer";"FV1988 - Andre ugyldige stemmer";"FV1988 - Gyldige stemmer";"FV1988 - A. Socialdemokratiet";"FV1988 - B. Det Radikale Venstre";"FV1988 - C. Det Konservative Folkeparti";"FV1988 - F. SF - Socialistisk Folkeparti";"FV1988 - E. Danmarks Retsforbund";"FV1988 - D. Centrum-Demokraterne";"FV1988 - K. Kristendemokraterne";"FV1988 - I. Liberal Alliance";"FV1988 - G. De Grønne";"FV1988 - Q. Kristeligt Folkeparti";"FV1988 - O. Dansk Folkeparti";"FV1988 - M. Centrum-Demokraterne";"FV1988 - V. Venstre, Danmarks Liberale Parti";"FV1988 - H. Det Humanistiske Parti";"FV1988 - U. Demokratisk Fornyelse";"FV1988 - P. Fælles Kurs";"FV1988 - L. Marxistisk-Leninistisk Parti";"FV1988 - Z. Fremskridtspartiet";"FV1988 - Y. Ny Alliance";"FV1988 - R. Arbejderpartiet KAP";"FV1988 - Ø. Enhedslisten - De Rød-Grønne";"FV1988 - Å. Alternativet";"FV1988 - 1. Uden for partierne";"FV1988 - 2. Uden for partierne";"FV1988 - 3. Uden for partierne";"FV1988 - 4. Uden for partierne";"FV1988 - 5. Uden for partierne";"FV1988 - 6. Uden for partierne";"FV1990 - Stemmeberettigede";"FV1990 - Afgivne stemmer";"FV1990 - Blanke stemmer";"FV1990 - Andre ugyldige stemmer";"FV1990 - Gyldige stemmer";"FV1990 - A. Socialdemokratiet";"FV1990 - B. Det Radikale Venstre";"FV1990 - C. Det Konservative Folkeparti";"FV1990 - F. SF - Socialistisk Folkeparti";"FV1990 - E. Danmarks Retsforbund";"FV1990 - D. Centrum-Demokraterne";"FV1990 - K. Kristendemokraterne";"FV1990 - I. Liberal Alliance";"FV1990 - G. De Grønne";"FV1990 - Q. Kristeligt Folkeparti";"FV1990 - O. Dansk Folkeparti";"FV1990 - M. Centrum-Demokraterne";"FV1990 - V. Venstre, Danmarks Liberale Parti";"FV1990 - H. Det Humanistiske Parti";"FV1990 - U. Demokratisk Fornyelse";"FV1990 - P. Fælles Kurs";"FV1990 - L. Marxistisk-Leninistisk Parti";"FV1990 - Z. Fremskridtspartiet";"FV1990 - Y. Ny Alliance";"FV1990 - R. Arbejderpartiet KAP";"FV1990 - Ø. Enhedslisten - De Rød-Grønne";"FV1990 - Å. Alternativet";"FV1990 - 1. Uden for partierne";"FV1990 - 2. Uden for partierne";"FV1990 - 3. Uden for partierne";"FV1990 - 4. Uden for partierne";"FV1990 - 5. Uden for partierne";"FV1990 - 6. Uden for partierne";"FV1994 - Stemmeberettigede";"FV1994 - Afgivne stemmer";"FV1994 - Blanke stemmer";"FV1994 - Andre ugyldige stemmer";"FV1994 - Gyldige stemmer";"FV1994 - A. Socialdemokratiet";"FV1994 - B. Det Radikale Venstre";"FV1994 - C. Det Konservative Folkeparti";"FV1994 - F. SF - Socialistisk Folkeparti";"FV1994 - E. Danmarks Retsforbund";"FV1994 - D. Centrum-Demokraterne";"FV1994 - K. Kristendemokraterne";"FV1994 - I. Liberal Alliance";"FV1994 - G. De Grønne";"FV1994 - Q. Kristeligt Folkeparti";"FV1994 - O. Dansk Folkeparti";"FV1994 - M. Centrum-Demokraterne";"FV1994 - V. Venstre, Danmarks Liberale Parti";"FV1994 - H. Det Humanistiske Parti";"FV1994 - U. Demokratisk Fornyelse";"FV1994 - P. Fælles Kurs";"FV1994 - L. Marxistisk-Leninistisk Parti";"FV1994 - Z. Fremskridtspartiet";"FV1994 - Y. Ny Alliance";"FV1994 - R. Arbejderpartiet KAP";"FV1994 - Ø. Enhedslisten - De Rød-Grønne";"FV1994 - Å. Alternativet";"FV1994 - 1. Uden for partierne";"FV1994 - 2. Uden for partierne";"FV1994 - 3. Uden for partierne";"FV1994 - 4. Uden for partierne";"FV1994 - 5. Uden for partierne";"FV1994 - 6. Uden for partierne";"FV1998 - Stemmeberettigede";"FV1998 - Afgivne stemmer";"FV1998 - Blanke stemmer";"FV1998 - Andre ugyldige stemmer";"FV1998 - Gyldige stemmer";"FV1998 - A. Socialdemokratiet";"FV1998 - B. Det Radikale Venstre";"FV1998 - C. Det Konservative Folkeparti";"FV1998 - F. SF - Socialistisk Folkeparti";"FV1998 - E. Danmarks Retsforbund";"FV1998 - D. Centrum-Demokraterne";"FV1998 - K. Kristendemokraterne";"FV1998 - I. Liberal Alliance";"FV1998 - G. De Grønne";"FV1998 - Q. Kristeligt Folkeparti";"FV1998 - O. Dansk Folkeparti";"FV1998 - M. Centrum-Demokraterne";"FV1998 - V. Venstre, Danmarks Liberale Parti";"FV1998 - H. Det Humanistiske Parti";"FV1998 - U. Demokratisk Fornyelse";"FV1998 - P. Fælles Kurs";"FV1998 - L. Marxistisk-Leninistisk Parti";"FV1998 - Z. Fremskridtspartiet";"FV1998 - Y. Ny Alliance";"FV1998 - R. Arbejderpartiet KAP";"FV1998 - Ø. Enhedslisten - De Rød-Grønne";"FV1998 - Å. Alternativet";"FV1998 - 1. Uden for partierne";"FV1998 - 2. Uden for partierne";"FV1998 - 3. Uden for partierne";"FV1998 - 4. Uden for partierne";"FV1998 - 5. Uden for partierne";"FV1998 - 6. Uden for partierne";"FV2001 - Stemmeberettigede";"FV2001 - Afgivne stemmer";"FV2001 - Blanke stemmer";"FV2001 - Andre ugyldige stemmer";"FV2001 - Gyldige stemmer";"FV2001 - A. Socialdemokratiet";"FV2001 - B. Det Radikale Venstre";"FV2001 - C. Det Konservative Folkeparti";"FV2001 - F. SF - Socialistisk Folkeparti";"FV2001 - E. Danmarks Retsforbund";"FV2001 - D. Centrum-Demokraterne";"FV2001 - K. Kristendemokraterne";"FV2001 - I. Liberal Alliance";"FV2001 - G. De Grønne";"FV2001 - Q. Kristeligt Folkeparti";"FV2001 - O. Dansk Folkeparti";"FV2001 - M. Centrum-Demokraterne";"FV2001 - V. Venstre, Danmarks Liberale Parti";"FV2001 - H. Det Humanistiske Parti";"FV2001 - U. Demokratisk Fornyelse";"FV2001 - P. Fælles Kurs";"FV2001 - L. Marxistisk-Leninistisk Parti";"FV2001 - Z. Fremskridtspartiet";"FV2001 - Y. Ny Alliance";"FV2001 - R. Arbejderpartiet KAP";"FV2001 - Ø. Enhedslisten - De Rød-Grønne";"FV2001 - Å. Alternativet";"FV2001 - 1. Uden for partierne";"FV2001 - 2. Uden for partierne";"FV2001 - 3. Uden for partierne";"FV2001 - 4. Uden for partierne";"FV2001 - 5. Uden for partierne";"FV2001 - 6. Uden for partierne";"FV2005 - Stemmeberettigede";"FV2005 - Afgivne stemmer";"FV2005 - Blanke stemmer";"FV2005 - Andre ugyldige stemmer";"FV2005 - Gyldige stemmer";"FV2005 - A. Socialdemokratiet";"FV2005 - B. Det Radikale Venstre";"FV2005 - C. Det Konservative Folkeparti";"FV2005 - F. SF - Socialistisk Folkeparti";"FV2005 - E. Danmarks Retsforbund";"FV2005 - D. Centrum-Demokraterne";"FV2005 - K. Kristendemokraterne";"FV2005 - I. Liberal Alliance";"FV2005 - G. De Grønne";"FV2005 - Q. Kristeligt Folkeparti";"FV2005 - O. Dansk Folkeparti";"FV2005 - M. Centrum-Demokraterne";"FV2005 - V. Venstre, Danmarks Liberale Parti";"FV2005 - H. Det Humanistiske Parti";"FV2005 - U. Demokratisk Fornyelse";"FV2005 - P. Fælles Kurs";"FV2005 - L. Marxistisk-Leninistisk Parti";"FV2005 - Z. Fremskridtspartiet";"FV2005 - Y. Ny Alliance";"FV2005 - R. Arbejderpartiet KAP";"FV2005 - Ø. Enhedslisten - De Rød-Grønne";"FV2005 - Å. Alternativet";"FV2005 - 1. Uden for partierne";"FV2005 - 2. Uden for partierne";"FV2005 - 3. Uden for partierne";"FV2005 - 4. Uden for partierne";"FV2005 - 5. Uden for partierne";"FV2005 - 6. Uden for partierne";"FV2019 - Stemmeberettigede";"FV2019 - Afgivne stemmer";"FV2019 - Blanke stemmer";"FV2019 - Andre ugyldige stemmer";"FV2019 - Gyldige stemmer";"FV2019 - A. Socialdemokratiet";"FV2019 - B. Det Radikale Venstre";"FV2019 - C. Det Konservative Folkeparti";"FV2019 - F. SF - Socialistisk Folkeparti";"FV2019 - E. Danmarks Retsforbund";"FV2019 - D. Centrum-Demokraterne";"FV2019 - K. Kristendemokraterne";"FV2019 - I. Liberal Alliance";"FV2019 - G. De Grønne";"FV2019 - Q. Kristeligt Folkeparti";"FV2019 - O. Dansk Folkeparti";"FV2019 - M. Centrum-Demokraterne";"FV2019 - V. Venstre, Danmarks Liberale Parti";"FV2019 - H. Det Humanistiske Parti";"FV2019 - U. Demokratisk Fornyelse";"FV2019 - P. Fælles Kurs";"FV2019 - L. Marxistisk-Leninistisk Parti";"FV2019 - Z. Fremskridtspartiet";"FV2019 - Y. Ny Alliance";"FV2019 - R. Arbejderpartiet KAP";"FV2019 - Ø. Enhedslisten - De Rød-Grønne";"FV2019 - Å. Alternativet";"FV2019 - 1. Uden for partierne";"FV2019 - 2. Uden for partierne";"FV2019 - 3. Uden for partierne";"FV2019 - 4. Uden for partierne";"FV2019 - 5. Uden for partierne";"FV2019 - 6. Uden for partierne"
"101007";"2";"1";"1";"44476";"36980";"327";"155";"36498";"8223";"3340";"886";"2318";"-";"-";"138";"3540";"-";"-";"4400";"-";"3830";"-";"-";"-";"-";"-";"-";"-";"5726";"4010";"56";"1";"17";"13";"-";"-";"41247";"35005";"225";"153";"34627";"6740";"5708";"1578";"4291";"-";"-";"77";"2276";"-";"-";"3098";"-";"5280";"-";"-";"-";"-";"-";"-";"-";"5540";"-";"9";"17";"1";"5";"7";"0";"38343";"31657";"132";"95";"31430";"7889";"2721";"2753";"6776";"-";"-";"155";"-";"-";"-";"3583";"-";"4245";"-";"-";"-";"-";"-";"1356";"-";"1939";"-";"0";"8";"1";"0";"4";"-";"35307";"28892";"118";"75";"28699";"13660";"1113";"2599";"2989";"965";"-";"1374";"-";"-";"316";"-";"499";"773";"-";"-";"-";"-";"1878";"2337";"189";"-";"-";"1";"6";"-";"-";"-";"-";"35270";"27413";"124";"50";"27239";"10712";"1086";"3022";"5662";"504";"-";"790";"34";"-";"254";"-";"1267";"492";"-";"-";"-";"-";"1613";"1730";"73";"-";"-";"-";"-";"-";"-";"-";"-";"35464";"29774";"176";"72";"29526";"11737";"1175";"5021";"6282";"548";"-";"568";"54";"-";"366";"-";"672";"726";"-";"-";"-";"16";"653";"1681";"-";"-";"-";"27";"-";"-";"-";"-";"-";"34578";"28327";"132";"80";"28115";"8625";"1424";"4177";"7644";"143";"-";"548";"25";"556";"315";"-";"797";"509";"80";"-";"1152";"14";"911";"929";"-";"-";"-";"263";"3";"-";"-";"-";"-";"34588";"27651";"119";"72";"27460";"9115";"1398";"3965";"6930";"-";"-";"545";"-";"560";"285";"-";"796";"822";"-";"-";"970";"-";"1614";"460";"-";"-";"-";"-";"-";"-";"-";"-";"-";"34008";"25957";"175";"63";"25719";"11647";"794";"3072";"3815";"159";"1001";"-";"-";"347";"294";"-";"-";"1633";"8";"-";"1085";"-";"822";"-";"-";"1035";"-";"7";"-";"-";"-";"-";"-";"33565";"26220";"246";"121";"25853";"9939";"1331";"3049";"3414";"-";"699";"-";"-";"-";"330";"-";"-";"3252";"-";"-";"-";"-";"1550";"-";"-";"2164";"-";"10";"88";"27";"-";"-";"-";"33810";"26883";"139";"110";"26634";"10844";"1410";"1662";"3356";"-";"836";"-";"-";"-";"388";"2327";"-";"3429";"-";"98";"-";"-";"372";"-";"-";"1912";"-";"-";"-";"-";"-";"-";"-";"33858";"27030";"180";"150";"26700";"8665";"2104";"1584";"3300";"-";"572";"-";"-";"-";"392";"3468";"-";"4882";"-";"-";"-";"-";"136";"-";"-";"1581";"-";"16";"-";"-";"-";"-";"-";"34288";"26806";"156";"99";"26551";"7499";"3816";"1688";"3004";"-";"253";"255";"-";"-";"-";"3329";"131";"4408";"-";"-";"-";"-";"-";"-";"-";"2150";"-";"18";"-";"-";"-";"-";"-";"49932";"41646";"291";"132";"41223";"7215";"6925";"1831";"4927";"429";"571";"261";"1326";"-";"-";"1758";"-";"6295";"-";"-";"543";"-";"-";"-";"-";"6390";"2687";"4";"16";"5";"32";"8";"-"
"101011";"3";"1";"1";"40705";"34365";"221";"125";"34019";"6562";"4044";"1260";"2085";"-";"-";"71";"4140";"-";"-";"1944";"-";"3852";"-";"-";"-";"-";"-";"-";"-";"5495";"4510";"32";"2";"16";"6";"-";"-";"39278";"33245";"154";"116";"32975";"4541";"6937";"2193";"3824";"-";"-";"56";"2719";"-";"-";"1397";"-";"5174";"-";"-";"-";"-";"-";"-";"-";"6100";"-";"10";"20";"0";"4";"0";"0";"37037";"30981";"99";"60";"30822";"5912";"3620";"3707";"6601";"-";"-";"116";"-";"-";"-";"1716";"-";"4487";"-";"-";"-";"-";"-";"1847";"-";"2805";"-";"0";"5";"1";"1";"4";"-";"39670,55";"30746,77";"145,59";"92,06";"30509,11";"9594,77";"1703,90";"4273,44";"2846,32";"929,88";"-";"1342,85";"-";"-";"305,12";"-";"742,82";"1741,80";"-";"-";"-";"-";"2021,40";"4577,24";"395,49";"-";"-";"15,51";"18,59";"-";"-";"-";"-";"38924,45";"29580,15";"131,22";"93,64";"29355,28";"7014,09";"1432,02";"4830,83";"5568,77";"479,37";"-";"780,13";"42,80";"-";"250,88";"-";"1613,36";"1222,25";"-";"-";"-";"-";"1765,18";"4233,18";"122,43";"-";"-";"-";"-";"-";"-";"-";"-";"38336,16";"31398,02";"192,20";"64,87";"31140,95";"6664,24";"1987,58";"7085,33";"6144,35";"547,02";"-";"581,38";"30,71";"-";"410,76";"-";"993,03";"1756,89";"-";"-";"-";"23,91";"675,62";"4225,35";"-";"-";"-";"14,79";"-";"-";"-";"-";"-";"36511,76";"29528,36";"153,60";"78,27";"29296,49";"4721,60";"2586,19";"6240,31";"7008,80";"122,25";"-";"614,25";"23,60";"1002,23";"339,34";"-";"1102,32";"1363,71";"93,46";"-";"762,72";"21,60";"770,18";"2427,05";"-";"-";"-";"94,87";"2";"-";"-";"-";"-";"36250,14";"28983,39";"169,03";"58,81";"28755,55";"5178,37";"2362,02";"6257,37";"7103,50";"-";"-";"628,19";"-";"1046,26";"265,56";"-";"960,01";"1991,61";"-";"-";"572,70";"-";"1338,95";"1051,00";"-";"-";"-";"-";"-";"-";"-";"-";"-";"35968,44";"27465,11";"227,52";"87,19";"27150,40";"7334,67";"1575,75";"4798,69";"4700,67";"176,21";"1045,78";"-";"-";"571,21";"285,89";"-";"-";"3220,41";"16,80";"-";"673,32";"-";"593,21";"-";"-";"2121,59";"-";"33,79";"2,41";"-";"-";"-";"-";"36120,75";"29000,32";"269,21";"87,07";"28644,04";"6509,86";"2654,69";"4882,44";"4164,55";"-";"890,72";"-";"-";"-";"271,27";"-";"-";"4769,60";"-";"-";"-";"-";"915,38";"-";"-";"3447,14";"-";"29,60";"56,26";"52,53";"-";"-";"-";"37613,00";"30312,86";"154,52";"98,06";"30060,28";"7819,18";"2823,55";"3074,04";"4151,02";"-";"1398,52";"-";"-";"-";"430,95";"1307,72";"-";"5439,17";"-";"106,09";"-";"-";"280,76";"-";"-";"3229,28";"-";"-";"-";"-";"-";"-";"-";"37751,16";"31205,72";"183,39";"105,19";"30917,14";"6597,90";"4644,90";"2849,66";"4049,69";"-";"905,66";"-";"-";"-";"447,02";"1800,45";"-";"6915,67";"-";"-";"-";"-";"89,79";"-";"-";"2588,64";"-";"27,75";"-";"-";"-";"-";"-";"37769,16";"30643,09";"135,03";"76,79";"30431,26";"5616,36";"6790,33";"3274,81";"3254,79";"-";"312,33";"288,02";"-";"-";"-";"1710,87";"139,41";"5737,79";"-";"-";"-";"-";"-";"-";"-";"3296,55";"-";"9,01";"0";"1";"-";"-";"-";"41671";"35169";"197";"100";"34872";"4243";"6629";"2361";"3763";"389";"422";"181";"1152";"-";"-";"654";"-";"6158";"-";"-";"292";"-";"-";"-";"-";"6078";"2505";"0";"16";"7";"20";"2";"-"
