"Id";"ValgId";"AdrKom";"ValgstedKode";"Kreds Nr";"Valgsted Id";"RefValgId";"RefValgstedKode";"RefValgstedId";"RefAdrKom";"RefKredsNr";"Personer";"TotalPersoner";"Divergens";"Multi";"Fejl";"DivergensGruppe";"DivergensGruppePersoner";"OrgGruppe";"GeoId"
"1";"160";"833";"5";"103";"6684";"160";"5";"6684";"833";"103";"308";"308";"0";"1";"0";"833005";"308";"833005";"833005"
"2";"160";"479";"9";"57";"5866";"160";"9";"5866";"479";"57";"1783";"1783";"0";"1";"0";"479009";"1783";"479009";"479009"
"3";"160";"557";"60";"68";"6090";"160";"60";"6090";"557";"68";"852";"852";"0";"1";"0";"557060";"852";"557060";"557060"
"4";"160";"397";"6";"44";"5694";"160";"6";"5694";"397";"44";"979";"979";"0";"1";"0";"397006";"979";"397006";"397006"
"5";"160";"305";"4";"37";"5577";"160";"4";"5577";"305";"37";"2428";"2428";"0";"1";"0";"305004";"2428";"305004";"305004"
"6";"160";"481";"4";"57";"5869";"160";"4";"5869";"481";"57";"643";"643";"0";"1";"0";"481004";"643";"481004";"481004"
"7";"160";"209";"4";"32";"5486";"160";"4";"5486";"209";"32";"685";"685";"0";"1";"0";"209004";"685";"209004";"209004"
"8";"160";"723";"5";"84";"6312";"160";"5";"6312";"723";"84";"1135";"1135";"0";"1";"0";"723005";"1135";"723005";"723005"
"9";"160";"563";"1";"67";"6083";"160";"1";"6083";"563";"67";"2236";"2236";"0";"1";"0";"563001";"2236";"563001";"563001"
"10";"160";"173";"3";"21";"5367";"160";"3";"5367";"173";"21";"5070";"5070";"0";"1";"0";"173003";"5070";"173003";"173003"
"11";"160";"101";"22";"2";"5073";"160";"22";"5073";"101";"2";"6096";"6096";"0";"1";"0";"101022";"6096";"101022";"101022"
"12";"160";"505";"1";"63";"5969";"160";"1";"5969";"505";"63";"1528";"1528";"0";"1";"0";"505001";"1528";"505001";"505001"
"13";"160";"503";"7";"64";"6880";"160";"7";"6880";"503";"64";"1157";"1157";"0";"1";"0";"503007";"1157";"503007";"503007"
"14";"160";"567";"1";"68";"6091";"160";"1";"6091";"567";"68";"581";"581";"0";"1";"0";"567001";"581";"567001";"567001"
"15";"160";"539";"10";"64";"6016";"160";"10";"6016";"539";"64";"318";"318";"0";"1";"0";"539010";"318";"539010";"539010"
"16";"160";"807";"3";"96";"6556";"160";"3";"6556";"807";"96";"3482";"3482";"0";"1";"0";"807003";"3482";"807003";"807003"
"17";"160";"499";"1";"55";"5826";"160";"1";"5826";"499";"55";"2264";"2264";"0";"1";"0";"499001";"2264";"499001";"499001"
"18";"160";"537";"6";"61";"6879";"160";"6";"6879";"537";"61";"1664";"1664";"0";"1";"0";"537006";"1664";"537006";"537006"
"19";"160";"557";"50";"68";"6089";"160";"50";"6089";"557";"68";"541";"541";"0";"1";"0";"557050";"541";"557050";"557050"
"20";"160";"445";"6";"54";"5798";"160";"6";"5798";"445";"54";"3112";"3112";"0";"1";"0";"445006";"3112";"445006";"445006"
"21";"160";"343";"6";"37";"5589";"160";"6";"5589";"343";"37";"2140";"2140";"0";"1";"0";"343006";"2140";"343006";"343006"
"22";"160";"715";"2";"88";"6384";"160";"2";"6384";"715";"88";"957";"957";"0";"1";"0";"715002";"957";"715002";"715002"
"23";"160";"159";"10";"25";"5414";"160";"10";"5414";"159";"25";"4619";"4619";"0";"1";"0";"159010";"4619";"159010";"159010"
"24";"160";"701";"2";"87";"6367";"160";"2";"6367";"701";"87";"2751";"2751";"0";"1";"0";"701002";"2751";"701002";"701002"
"25";"160";"331";"2";"40";"5637";"160";"2";"5637";"331";"40";"163";"163";"0";"1";"0";"331002";"163";"331002";"331002"
"26";"160";"461";"15";"51";"5249";"160";"15";"5249";"461";"51";"333";"333";"0";"1";"0";"461015";"333";"461015";"461015"
"27";"160";"763";"1";"92";"6472";"160";"1";"6472";"763";"92";"2361";"2361";"0";"1";"0";"763001";"2361";"763001";"763001"
"28";"160";"235";"2";"31";"5478";"160";"2";"5478";"235";"31";"1100";"1100";"0";"1";"0";"235002";"1100";"235002";"235002"
"29";"160";"495";"9";"56";"5163";"160";"9";"5163";"495";"56";"191";"191";"0";"1";"0";"495009";"191";"495009";"495009"
"30";"160";"217";"2";"29";"5444";"160";"2";"5444";"217";"29";"10007";"10007";"0";"1";"0";"217002";"10007";"217002";"217002"
"31";"160";"253";"8";"34";"5528";"160";"8";"5528";"253";"34";"2610";"2610";"0";"1";"0";"253008";"2610";"253008";"253008"
"32";"160";"561";"1";"67";"6064";"160";"1";"6064";"561";"67";"6348";"6348";"0";"1";"0";"561001";"6348";"561001";"561001"
"33";"160";"803";"3";"98";"6594";"160";"3";"6594";"803";"98";"525";"525";"0";"1";"0";"803003";"525";"803003";"803003"
"34";"160";"773";"7";"91";"6462";"160";"7";"6462";"773";"91";"726";"726";"0";"1";"0";"773007";"726";"773007";"773007"
"35";"160";"683";"1";"77";"6248";"160";"1";"6248";"683";"77";"679";"679";"0";"1";"0";"683001";"679";"683001";"683001"
"36";"160";"843";"7";"102";"6658";"160";"7";"6658";"843";"102";"2564";"2564";"0";"1";"0";"843007";"2564";"843007";"843007"
"37";"160";"431";"5";"58";"5886";"160";"5";"5886";"431";"58";"503";"503";"0";"1";"0";"431005";"503";"431005";"431005"
"38";"160";"433";"1";"54";"5790";"160";"1";"5790";"433";"54";"778";"778";"0";"1";"0";"433001";"778";"433001";"433001"
"39";"160";"729";"8";"84";"6320";"160";"8";"6320";"729";"84";"907";"907";"0";"1";"0";"729008";"907";"729008";"729008"
"40";"160";"511";"5";"65";"7060";"160";"5";"7060";"511";"65";"58";"58";"0";"1";"0";"511005";"58";"511005";"511005"
"41";"160";"561";"22";"67";"6942";"160";"22";"6942";"561";"67";"2628";"2628";"0";"1";"0";"561022";"2628";"561022";"561022"
"42";"160";"817";"4";"99";"6613";"160";"4";"6613";"817";"99";"2166";"2166";"0";"1";"0";"817004";"2166";"817004";"817004"
"43";"160";"509";"1";"59";"5906";"160";"1";"5906";"509";"59";"336";"336";"0";"1";"0";"509001";"336";"509001";"509001"
"44";"160";"777";"3";"92";"6478";"160";"3";"6478";"777";"92";"1261";"1261";"0";"1";"0";"777003";"1261";"777003";"777003"
"45";"160";"481";"1";"57";"5871";"160";"1";"5871";"481";"57";"686";"686";"0";"1";"0";"481001";"686";"481001";"481001"
"46";"160";"781";"10";"92";"6489";"160";"10";"6489";"781";"92";"1128";"1128";"0";"1";"0";"781010";"1128";"781010";"781010"
"47";"160";"651";"2";"77";"6227";"160";"2";"6227";"651";"77";"546";"546";"0";"1";"0";"651002";"546";"651002";"651002"
"48";"160";"147";"7";"19";"5225";"160";"7";"5225";"147";"19";"11889";"11889";"0";"1";"0";"147007";"11889";"147007";"147007"
"49";"160";"163";"5";"28";"5436";"160";"5";"5436";"163";"28";"3872";"3872";"0";"1";"0";"163005";"3872";"163005";"163005"
"50";"160";"819";"7";"97";"6577";"160";"7";"6577";"819";"97";"1352";"1352";"0";"1";"0";"819007";"1352";"819007";"819007"
"51";"160";"527";"7";"65";"6028";"160";"7";"6028";"527";"65";"420";"420";"0";"1";"0";"527007";"420";"527007";"527007"
