"Valgsted Id";"KommuneNr";"Kreds Nr";"Storkreds Nr";"Landsdels Nr";"Valgsted navn";"Kommune navn";"Kreds navn";"Storkreds navn";"Landsdels navn";"Valgsted start";"Valgsted stop"
"331003";"331";"40";"7";"2";"Boeslunde";"Skælskør";"5. Sorø";"";"Øerne";"19700401";"20061231"
"331004";"331";"40";"7";"2";"Eggeslevmagle";"Skælskør";"5. Sorø";"";"Øerne";"19880101";"20061231"
"331005";"331";"40";"7";"2";"Skælskør Øst";"Skælskør";"5. Sorø";"";"Øerne";"19840101";"20061231"
"331006";"331";"40";"7";"2";"Magleby";"Skælskør";"5. Sorø";"";"Øerne";"19880101";"20061231"
"331007";"331";"40";"7";"2";"Omø";"Skælskør";"5. Sorø";"";"Øerne";"19700401";"20061231"
"331008";"331";"40";"7";"2";"Tjæreby";"Skælskør";"5. Sorø";"";"Øerne";"19700401";"20061231"
"331010";"331";"40";"7";"2";"Rude";"Skælskør";"5. Sorø";"";"Øerne";"19840101";"20061231"
"333001";"333";"41";"7";"2";"Slagelsehallen";"Slagelse";"6. Slagelse";"";"Øerne";"19900101";"20061231"
"333002";"333";"41";"7";"2";"Antvorskov";"Slagelse";"6. Slagelse";"";"Øerne";"19900101";"20061231"
"333003";"333";"41";"7";"2";"Vesthallen";"Slagelse";"6. Slagelse";"";"Øerne";"19900101";"20061231"
"333004";"333";"41";"7";"2";"Nordhallen";"Slagelse";"6. Slagelse";"";"Øerne";"19900101";"20061231"
"333005";"333";"41";"7";"2";"Slagelse Produktion / Ottestrup";"Slagelse";"6. Slagelse";"";"Øerne";"19700401";"20061231"
"333006";"333";"41";"7";"2";"Vestermose";"Slagelse";"6. Slagelse";"";"Øerne";"19700401";"20061231"
"333007";"333";"41";"7";"2";"Stillinge";"Slagelse";"6. Slagelse";"";"Øerne";"19700401";"20061231"
"333008";"333";"41";"7";"2";"Havrebjerg";"Slagelse";"6. Slagelse";"";"Øerne";"19700401";"20061231"
"333009";"333";"41";"7";"2";"Søndermark";"Slagelse";"6. Slagelse";"";"Øerne";"19900101";"20061231"
"335001";"335";"40";"7";"2";"Alsted-Fjenneslev";"Sorø";"5. Sorø";"";"Øerne";"19700401";"20061231"
"335002";"335";"40";"7";"2";"Sorø";"Sorø";"5. Sorø";"";"Øerne";"19700401";"20061231"
"335003";"335";"40";"7";"2";"Frederiksberg";"Sorø";"5. Sorø";"";"Øerne";"19720101";"20061231"
"335004";"335";"40";"7";"2";"Pedersborg";"Sorø";"5. Sorø";"";"Øerne";"19720101";"20061231"
"335005";"335";"40";"7";"2";"Slaglille-Bjernede";"Sorø";"5. Sorø";"";"Øerne";"19700401";"20061231"
"337001";"337";"39";"7";"2";"Stenlille";"Stenlille";"4. Ringsted";"";"Øerne";"19700401";"20061231"
"337003";"337";"39";"7";"2";"Flinterup";"Stenlille";"4. Ringsted";"";"Øerne";"19700401";"20061231"
"337004";"337";"39";"7";"2";"Munke Bjergby";"Stenlille";"4. Ringsted";"";"Øerne";"19700401";"20061231"
"337005";"337";"39";"7";"2";"Stenmagle";"Stenlille";"4. Ringsted";"";"Øerne";"19700401";"20061231"
"337007";"337";"39";"7";"2";"Nyrup";"Stenlille";"4. Ringsted";"";"Øerne";"19700401";"20061231"
"339001";"339";"37";"7";"2";"Hjembæk";"Svinninge";"2. Nykøbing Sjælland";"";"Øerne";"19700401";"20061231"
"339002";"339";"37";"7";"2";"Svinninge";"Svinninge";"2. Nykøbing Sjælland";"";"Øerne";"19700401";"20061231"
"339003";"339";"37";"7";"2";"Kundby";"Svinninge";"2. Nykøbing Sjælland";"";"Øerne";"19700401";"20061231"
"339004";"339";"37";"7";"2";"Gislinge";"Svinninge";"2. Nykøbing Sjælland";"";"Øerne";"19700401";"20061231"
"341001";"341";"36";"7";"2";"Holmstrup";"Tornved";"1. Holbæk";"";"Øerne";"19700401";"20031231"
"341002";"341";"36";"7";"2";"Jyderup";"Tornved";"1. Holbæk";"";"Øerne";"19700401";"20031231"
"341004";"341";"36";"7";"2";"Knabstrup";"Tornved";"1. Holbæk";"";"Øerne";"19700401";"20061231"
"341006";"341";"36";"7";"2";"Mørkøv";"Tornved";"1. Holbæk";"";"Øerne";"19700401";"20031231"
"341007";"341";"36";"7";"2";"Stigs-Bjergby";"Tornved";"1. Holbæk";"";"Øerne";"19700401";"20031231"
"341008";"341";"36";"7";"2";"Skamstrup";"Tornved";"1. Holbæk";"";"Øerne";"19700401";"20031231"
"343001";"343";"37";"7";"2";"Egebjerg";"Trundholm";"2. Nykøbing Sjælland";"";"Øerne";"19700401";"20061231"
"343002";"343";"37";"7";"2";"Højby";"Trundholm";"2. Nykøbing Sjælland";"";"Øerne";"19700401";"20061231"
"343003";"343";"37";"7";"2";"Lumsås";"Trundholm";"2. Nykøbing Sjælland";"";"Øerne";"19700401";"20061231"
"343004";"343";"37";"7";"2";"Nr. Asminderup";"Trundholm";"2. Nykøbing Sjælland";"";"Øerne";"19700401";"20061231"
"343005";"343";"37";"7";"2";"Odden";"Trundholm";"2. Nykøbing Sjælland";"";"Øerne";"19700401";"20061231"
"343006";"343";"37";"7";"2";"Vig";"Trundholm";"2. Nykøbing Sjælland";"";"Øerne";"19700401";"20061231"
"345001";"345";"36";"7";"2";"Tølløsehallen";"Tølløse";"1. Holbæk";"";"Øerne";"19700401";"20061231"
"345003";"345";"36";"7";"2";"Stestrup Fritidsgård";"Tølløse";"1. Holbæk";"";"Øerne";"19700401";"20061231"
"345004";"345";"36";"7";"2";"Merløse Fritidscenter";"Tølløse";"1. Holbæk";"";"Øerne";"19880101";"20061231"
"345005";"345";"36";"7";"2";"Ugerløse Fritidscenter";"Tølløse";"1. Holbæk";"";"Øerne";"19700401";"20061231"
"351002";"351";"42";"8";"2";"Fakse";"Fakse";"1. Præstø";"";"Øerne";"19700401";"20061231"
"351003";"351";"42";"8";"2";"Hylleholt";"Fakse";"1. Præstø";"";"Øerne";"19740101";"20061231"
"351004";"351";"42";"8";"2";"Roholte";"Fakse";"1. Præstø";"";"Øerne";"19700401";"20061231"
"351006";"351";"42";"8";"2";"Karise";"Fakse";"1. Præstø";"";"Øerne";"19700401";"20061231"
"351008";"351";"42";"8";"2";"Spjellerup-Smerup";"Fakse";"1. Præstø";"";"Øerne";"19700401";"20061231"
"353001";"353";"42";"8";"2";"Everdrup";"Fladså";"1. Præstø";"";"Øerne";"19700401";"20061231"
"353002";"353";"42";"8";"2";"Næstelsø/Mogenstrup";"Fladså";"1. Præstø";"";"Øerne";"19700401";"20061231"
"353003";"353";"42";"8";"2";"Snesere";"Fladså";"1. Præstø";"";"Øerne";"19700401";"20061231"
"353004";"353";"42";"8";"2";"Hammer/Vester Egesborg";"Fladså";"1. Præstø";"";"Øerne";"19700401";"20061231"
"355001";"355";"46";"8";"2";"Errindlev";"Holeby";"5. Maribo";"";"Øerne";"19720101";"20061231"
"355002";"355";"46";"8";"2";"Fuglse";"Holeby";"5. Maribo";"";"Øerne";"19700401";"20061231"
"355003";"355";"46";"8";"2";"Holeby";"Holeby";"5. Maribo";"";"Øerne";"19720101";"20061231"
"355004";"355";"46";"8";"2";"Bursø";"Holeby";"5. Maribo";"";"Øerne";"19700401";"20061231"
"357001";"357";"43";"8";"2";"Fensmark";"Holmegård";"2. Næstved";"";"Øerne";"19700401";"20061231"
"357002";"357";"43";"8";"2";"Holme-Olstrup";"Holmegård";"2. Næstved";"";"Øerne";"19700401";"20061231"
"357003";"357";"43";"8";"2";"Toksværd";"Holmegård";"2. Næstved";"";"Øerne";"19700401";"20061231"
"359001";"359";"45";"8";"2";"Halsted";"Højreby";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"359002";"359";"45";"8";"2";"Avnede";"Højreby";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"359003";"359";"45";"8";"2";"Landet-Ryde";"Højreby";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"359006";"359";"45";"8";"2";"Vesterborg";"Højreby";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"359102";"359";"45";"8";"2";"Søllested 1";"Højreby";"4. Nakskov";"";"Øerne";"19840111";"19980101"
"359107";"359";"45";"8";"2";"Søllested 2";"Højreby";"4. Nakskov";"";"Øerne";"19840111";"19980101"
"361001";"361";"44";"8";"2";"Kalvehave-Viemose";"Langebæk";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"361002";"361";"44";"8";"2";"Langebæk";"Langebæk";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"361003";"361";"44";"8";"2";"Stensved";"Langebæk";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"361004";"361";"44";"8";"2";"Mern";"Langebæk";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"361005";"361";"44";"8";"2";"Kindvig";"Langebæk";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"361006";"361";"44";"8";"2";"Øster Egesborg";"Langebæk";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"363001";"363";"46";"8";"2";"Maribo";"Maribo";"5. Maribo";"";"Øerne";"19700401";"20061231"
"363002";"363";"46";"8";"2";"Askø";"Maribo";"5. Maribo";"";"Øerne";"19700401";"20061231"
"363003";"363";"46";"8";"2";"Bandholm";"Maribo";"5. Maribo";"";"Øerne";"19700401";"20061231"
"363004";"363";"46";"8";"2";"Hillested";"Maribo";"5. Maribo";"";"Øerne";"19700401";"20061231"
"363005";"363";"46";"8";"2";"Hunseby";"Maribo";"5. Maribo";"";"Øerne";"19700401";"20061231"
"363007";"363";"46";"8";"2";"Østofte";"Maribo";"5. Maribo";"";"Øerne";"19700401";"20061231"
"363106";"363";"46";"8";"2";"Stokkemarke 1";"Maribo";"5. Maribo";"";"Øerne";"19700401";"19980101"
"363107";"363";"46";"8";"2";"Stokkemarke 2";"Maribo";"5. Maribo";"";"Øerne";"19700401";"19980101"
"365001";"365";"44";"8";"2";"Stege";"Møn";"3. Vordingborg";"";"Øerne";"19890101";"20061231"
"365002";"365";"44";"8";"2";"Bogø";"Møn";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"365003";"365";"44";"8";"2";"Borre-Magleby";"Møn";"3. Vordingborg";"";"Øerne";"19890101";"20061231"
"365004";"365";"44";"8";"2";"Damsholte";"Møn";"3. Vordingborg";"";"Øerne";"19850109";"20061231"
"365005";"365";"44";"8";"2";"Keldby-Elmelunde";"Møn";"3. Vordingborg";"";"Øerne";"19890101";"20061231"
"365006";"365";"44";"8";"2";"Lendemark";"Møn";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"365007";"365";"44";"8";"2";"Fanefjord";"Møn";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"367001";"367";"45";"8";"2";"1. Kreds";"Nakskov";"4. Nakskov";"";"Øerne";"19930518";"20061231"
"367002";"367";"45";"8";"2";"2. Kreds";"Nakskov";"4. Nakskov";"";"Øerne";"19930518";"20061231"
"367003";"367";"45";"8";"2";"3. Kreds";"Nakskov";"4. Nakskov";"";"Øerne";"19930518";"20061231"
"367004";"367";"45";"8";"2";"4. Kreds";"Nakskov";"4. Nakskov";"";"Øerne";"19930518";"20061231"
"367005";"367";"45";"8";"2";"5. Kreds";"Nakskov";"4. Nakskov";"";"Øerne";"19930518";"20061231"
"367006";"367";"45";"8";"2";"6. Kreds";"Nakskov";"4. Nakskov";"";"Øerne";"19930518";"20061231"
"369001";"369";"47";"8";"2";"Bykredsen";"Nykøbing-Falster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"369002";"369";"47";"8";"2";"Østre Kreds Nord";"Nykøbing-Falster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"369003";"369";"47";"8";"2";"Østre Kreds Syd";"Nykøbing-Falster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"369004";"369";"47";"8";"2";"Nørre Kreds Øst";"Nykøbing-Falster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"369005";"369";"47";"8";"2";"Nørre Kreds Vest";"Nykøbing-Falster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"369006";"369";"47";"8";"2";"Systofte Kreds";"Nykøbing-Falster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"369007";"369";"47";"8";"2";"Kraghave Kreds";"Nykøbing-Falster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"369008";"369";"47";"8";"2";"Tingsted Kreds";"Nykøbing-Falster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"369009";"369";"47";"8";"2";"Toreby Kreds";"Nykøbing-Falster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"369010";"369";"47";"8";"2";"Grænge Kreds";"Nykøbing-Falster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"369011";"369";"47";"8";"2";"Sundby Kreds";"Nykøbing-Falster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"371001";"371";"46";"8";"2";"Nysted";"Nysted";"5. Maribo";"";"Øerne";"19700401";"20061231"
"371002";"371";"46";"8";"2";"Kettinge";"Nysted";"5. Maribo";"";"Øerne";"19700401";"20061231"
"371003";"371";"46";"8";"2";"Døllefjelde";"Nysted";"5. Maribo";"";"Øerne";"19700401";"20061231"
"371004";"371";"46";"8";"2";"Øster Ulslev";"Nysted";"5. Maribo";"";"Øerne";"19700401";"20061231"
"373020";"373";"43";"8";"2";"Engparken";"Næstved";"2. Næstved";"";"Øerne";"19811208";"20061231"
"373021";"373";"43";"8";"2";"Grønnegades Kaserne";"Næstved";"2. Næstved";"";"Øerne";"19720101";"20061231"
"373022";"373";"43";"8";"2";"Kildemarkskolen";"Næstved";"2. Næstved";"";"Øerne";"19700401";"20061231"
"373023";"373";"43";"8";"2";"Lindebjergskolen";"Næstved";"2. Næstved";"";"Øerne";"19720101";"20061231"
"373024";"373";"43";"8";"2";"Sct. Jørgens Skole";"Næstved";"2. Næstved";"";"Øerne";"19720101";"20061231"
"373025";"373";"43";"8";"2";"Kalbyrisskolen";"Næstved";"2. Næstved";"";"Øerne";"19720101";"20061231"
"373026";"373";"43";"8";"2";"Lille Næstved";"Næstved";"2. Næstved";"";"Øerne";"19720101";"20061231"
"373027";"373";"43";"8";"2";"Herlufsholmhallen";"Næstved";"2. Næstved";"";"Øerne";"19720101";"20061231"
"373028";"373";"43";"8";"2";"Nøddeskovskolen";"Næstved";"2. Næstved";"";"Øerne";"19720101";"20061231"
"373029";"373";"43";"8";"2";"Rønnebæk";"Næstved";"2. Næstved";"";"Øerne";"19720101";"20061231"
"373030";"373";"43";"8";"2";"Margretheskolen i Fodby";"Næstved";"2. Næstved";"";"Øerne";"19700401";"20061231"
"373031";"373";"43";"8";"2";"Hyllinge";"Næstved";"2. Næstved";"";"Øerne";"19700401";"20061231"
"373032";"373";"43";"8";"2";"Karrebæk";"Næstved";"2. Næstved";"";"Øerne";"19700401";"20061231"
"373033";"373";"43";"8";"2";"Marvede";"Næstved";"2. Næstved";"";"Øerne";"19700401";"20061231"
"373034";"373";"43";"8";"2";"Vallensved";"Næstved";"2. Næstved";"";"Øerne";"19700401";"20061231"
"373035";"373";"43";"8";"2";"Vejlø / Appenæs Samlingshus";"Næstved";"2. Næstved";"";"Øerne";"19700401";"20061231"
"375001";"375";"47";"8";"2";"Gundslev";"Nørre-Alslev";"6. Nykøbing Falster";"";"Øerne";"19700401";"20050630"
"375002";"375";"47";"8";"2";"Kippinge";"Nørre-Alslev";"6. Nykøbing Falster";"";"Øerne";"19700401";"20050630"
"375003";"375";"47";"8";"2";"Nørre-Alslev";"Nørre-Alslev";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"375005";"375";"47";"8";"2";"Nr. Vedby";"Nørre-Alslev";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"375006";"375";"47";"8";"2";"Torkilstrup";"Nørre-Alslev";"6. Nykøbing Falster";"";"Øerne";"19700401";"20050630"
"375007";"375";"47";"8";"2";"Vålse";"Nørre-Alslev";"6. Nykøbing Falster";"";"Øerne";"19700401";"20050630"
"375008";"375";"47";"8";"2";"Ønslev";"Nørre-Alslev";"6. Nykøbing Falster";"";"Øerne";"19700401";"20050630"
"375009";"375";"47";"8";"2";"Orehoved";"Nørre-Alslev";"6. Nykøbing Falster";"";"Øerne";"19700401";"20050630"
"375010";"375";"47";"8";"2";"Eskilstrup";"Nørre-Alslev";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"377001";"377";"42";"8";"2";"Præstø/Skibinge";"Præstø";"1. Præstø";"";"Øerne";"19700401";"20061231"
"377002";"377";"42";"8";"2";"Jungshoved";"Præstø";"1. Præstø";"";"Øerne";"19700401";"20061231"
"377003";"377";"42";"8";"2";"Allerslev";"Præstø";"1. Præstø";"";"Øerne";"19700401";"20061231"
"377004";"377";"42";"8";"2";"Bårse";"Præstø";"1. Præstø";"";"Øerne";"19700401";"20061231"
"379001";"379";"45";"8";"2";"Birket";"Ravnsborg";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"379002";"379";"45";"8";"2";"Fejø";"Ravnsborg";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"379003";"379";"45";"8";"2";"Femø";"Ravnsborg";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"379005";"379";"45";"8";"2";"Horslunde";"Ravnsborg";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"379007";"379";"45";"8";"2";"Købelev";"Ravnsborg";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"379008";"379";"45";"8";"2";"Sandby";"Ravnsborg";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"379009";"379";"45";"8";"2";"Utterslev";"Ravnsborg";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"379010";"379";"45";"8";"2";"Vindeby";"Ravnsborg";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"381001";"381";"45";"8";"2";"Kappel";"Rudbjerg";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"381002";"381";"45";"8";"2";"Langø";"Rudbjerg";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"381003";"381";"45";"8";"2";"Vestenskov";"Rudbjerg";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"381004";"381";"45";"8";"2";"Tillitse";"Rudbjerg";"4. Nakskov";"";"Øerne";"19700401";"20061231"
"381005";"381";"45";"8";"2";"Dannemare";"Rudbjerg";"4. Nakskov";"";"Øerne";"19700401";"20061201"
"383001";"383";"46";"8";"2";"Rødby";"Rødby";"5. Maribo";"";"Øerne";"19700401";"20061231"
"383002";"383";"46";"8";"2";"Rødby Havn";"Rødby";"5. Maribo";"";"Øerne";"19700401";"20061231"
"383003";"383";"46";"8";"2";"Brandstrup";"Rødby";"5. Maribo";"";"Øerne";"19791023";"20061231"
"385001";"385";"42";"8";"2";"Dalby";"Rønnede";"1. Præstø";"";"Øerne";"19700401";"20061231"
"385002";"385";"42";"8";"2";"Rønnede";"Rønnede";"1. Præstø";"";"Øerne";"19700401";"20061231"
"387001";"387";"46";"8";"2";"Sakskøbing";"Sakskøbing";"5. Maribo";"";"Øerne";"19700401";"20061231"
"387002";"387";"46";"8";"2";"Majbølle";"Sakskøbing";"5. Maribo";"";"Øerne";"19700401";"20061231"
"387003";"387";"46";"8";"2";"Radsted";"Sakskøbing";"5. Maribo";"";"Øerne";"19700401";"20061231"
"387005";"387";"46";"8";"2";"Slemminge";"Sakskøbing";"5. Maribo";"";"Øerne";"19700401";"20061231"
"387006";"387";"46";"8";"2";"Tårs";"Sakskøbing";"5. Maribo";"";"Øerne";"19700401";"20061231"
"387007";"387";"46";"8";"2";"Våbensted";"Sakskøbing";"5. Maribo";"";"Øerne";"19700401";"20061231"
"389001";"389";"42";"8";"2";"Store-Heddinge";"Stevns";"1. Præstø";"";"Øerne";"19700401";"20061231"
"389002";"389";"42";"8";"2";"Højerup/Ll. Heddinge";"Stevns";"1. Præstø";"";"Øerne";"19700401";"20061231"
"389003";"389";"42";"8";"2";"Lyderslev/Frøslev";"Stevns";"1. Præstø";"";"Øerne";"19700401";"20061231"
"389004";"389";"42";"8";"2";"Magleby/Stevns";"Stevns";"1. Præstø";"";"Øerne";"19700401";"20061231"
"389005";"389";"42";"8";"2";"Hellested";"Stevns";"1. Præstø";"";"Øerne";"19700401";"20061231"
"391001";"391";"47";"8";"2";"Stubbekøbing";"Stubbekøbing";"6. Nykøbing Falster";"";"Øerne";"19890101";"20061231"
"391004";"391";"47";"8";"2";"Horbelev";"Stubbekøbing";"6. Nykøbing Falster";"";"Øerne";"19890101";"20061231"
"391005";"391";"47";"8";"2";"Karleby-Horreby-Nr.Ørslev";"Stubbekøbing";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"393001";"393";"43";"8";"2";"Glumsø";"Suså";"2. Næstved";"";"Øerne";"19700401";"20061231"
"393002";"393";"43";"8";"2";"Sandby";"Suså";"2. Næstved";"";"Øerne";"19700401";"20061231"
"393003";"393";"43";"8";"2";"Skelby";"Suså";"2. Næstved";"";"Øerne";"19700401";"20061231"
"393004";"393";"43";"8";"2";"Herlufmagle";"Suså";"2. Næstved";"";"Øerne";"19700401";"20061231"
"393005";"393";"43";"8";"2";"Tybjerg";"Suså";"2. Næstved";"";"Øerne";"19700401";"20061231"
"395001";"395";"47";"8";"2";"Idestrup";"Sydfalster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"395002";"395";"47";"8";"2";"Væggerløse";"Sydfalster";"6. Nykøbing Falster";"";"Øerne";"19720101";"20061231"
"395003";"395";"47";"8";"2";"Skelby";"Sydfalster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"395004";"395";"47";"8";"2";"Gedser";"Sydfalster";"6. Nykøbing Falster";"";"Øerne";"19700401";"20061231"
"397001";"397";"44";"8";"2";"Vordingborg By";"Vordingborg";"3. Vordingborg";"";"Øerne";"19790608";"20061231"
"397002";"397";"44";"8";"2";"Masnedsund m.v.";"Vordingborg";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"397003";"397";"44";"8";"2";"Nyråd";"Vordingborg";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"397004";"397";"44";"8";"2";"Kastrup";"Vordingborg";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"397005";"397";"44";"8";"2";"Lundby";"Vordingborg";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"397006";"397";"44";"8";"2";"Køng";"Vordingborg";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"397007";"397";"44";"8";"2";"Svinø";"Vordingborg";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"397008";"397";"44";"8";"2";"Sværdborg";"Vordingborg";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"397009";"397";"44";"8";"2";"Ørslev";"Vordingborg";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"397010";"397";"44";"8";"2";"Udby";"Vordingborg";"3. Vordingborg";"";"Øerne";"19700401";"20061231"
"401001";"401";"49";"9";"2";"Allinge-Sandvig";"Allinge-Gudhjem";"2. Aakirkeby";"";"Øerne";"19720101";"20021231"
"401002";"401";"49";"9";"2";"Olsker-Tejn";"Allinge-Gudhjem";"2. Aakirkeby";"";"Øerne";"19720101";"20021231"
"401003";"401";"49";"9";"2";"Rø";"Allinge-Gudhjem";"2. Aakirkeby";"";"Øerne";"19700401";"20021231"
"401004";"401";"49";"9";"2";"Østerlars";"Allinge-Gudhjem";"2. Aakirkeby";"";"Øerne";"19700401";"20021231"
"401005";"401";"49";"9";"2";"Gudhjem";"Allinge-Gudhjem";"2. Aakirkeby";"";"Øerne";"19700401";"20021231"
"401006";"401";"49";"9";"2";"Østermarie";"Allinge-Gudhjem";"2. Aakirkeby";"";"Øerne";"19700401";"20021231"
"403001";"403";"48";"9";"2";"Hasle Bibliotek";"Hasle";"1. Rønne";"";"Øerne";"19700401";"20021231"
"403002";"403";"48";"9";"2";"Klemensker Fritidshus";"Hasle";"1. Rønne";"";"Øerne";"19700401";"20021231"
"403003";"403";"48";"9";"2";"Nyker / N.I.F. Selskabslokaler";"Hasle";"1. Rønne";"";"Øerne";"19700401";"20021231"
"403005";"403";"48";"9";"2";"Rutsker Selskabslokaler";"Hasle";"1. Rønne";"";"Øerne";"19700401";"20021231"
"405001";"405";"49";"9";"2";"Nexø";"Neksø";"2. Aakirkeby";"";"Øerne";"19700401";"20021231"
"405002";"405";"49";"9";"2";"Svaneke";"Neksø";"2. Aakirkeby";"";"Øerne";"19920101";"20021231"
"405003";"405";"49";"9";"2";"Bodilsker";"Neksø";"2. Aakirkeby";"";"Øerne";"19700401";"20021231"
"405004";"405";"49";"9";"2";"Ibsker";"Neksø";"2. Aakirkeby";"";"Øerne";"19700401";"20021231"
"405005";"405";"49";"9";"2";"Poulsker";"Neksø";"2. Aakirkeby";"";"Øerne";"19700401";"20021231"
"407001";"407";"48";"9";"2";"Rønne Idrætshal";"Rønnede";"1. Rønne";"";"Øerne";"19700401";"20021231"
"409001";"409";"49";"9";"2";"Åker-Åkirkeby";"Aakirkeby";"2. Aakirkeby";"";"Øerne";"19700401";"20021231"
"409003";"409";"49";"9";"2";"Nylars";"Aakirkeby";"2. Aakirkeby";"";"Øerne";"19700401";"20021231"
"409004";"409";"49";"9";"2";"Pedersker";"Aakirkeby";"2. Aakirkeby";"";"Øerne";"19700401";"20021231"
"409005";"409";"49";"9";"2";"Vestermarie";"Aakirkeby";"2. Aakirkeby";"";"Øerne";"19700401";"20021231"
"411001";"411";"49";"9";"2";"Christiansø";"Christiansø";"2. Aakirkeby";"";"Øerne";"19700401";"20061231"
"421001";"421";"54";"10";"2";"Borgerskolen Assens";"Assens";"5. Middelfart";"";"Øerne";"19700401";"20061231"
"421002";"421";"54";"10";"2";"Donshammeren/Enghavelund  Ebberup";"Assens";"5. Middelfart";"";"Øerne";"19700401";"20061231"
"421003";"421";"54";"10";"2";"Turup";"Assens";"5. Middelfart";"";"Øerne";"19700401";"20061231"
"421004";"421";"54";"10";"2";"Salbrovad";"Assens";"5. Middelfart";"";"Øerne";"19700401";"20061231"
"421005";"421";"54";"10";"2";"Helnæs";"Assens";"5. Middelfart";"";"Øerne";"19700401";"20061231"
"421006";"421";"54";"10";"2";"Bågø";"Assens";"5. Middelfart";"";"Øerne";"19700401";"20061231"
"423001";"423";"55";"10";"2";"Bogense";"Bogense";"6. Otterup";"";"Øerne";"19700401";"20061231"
"423002";"423";"55";"10";"2";"Grindløse";"Bogense";"6. Otterup";"";"Øerne";"19700401";"20061231"
"423003";"423";"55";"10";"2";"Guldbjerg / Nr. Sundager / Smidstrup";"Bogense";"6. Otterup";"";"Øerne";"19700401";"20061231"
"423004";"423";"55";"10";"2";"Klinte / Nørreby";"Bogense";"6. Otterup";"";"Øerne";"19700401";"20061231"
"423005";"423";"55";"10";"2";"Ore / Skåstrup";"Bogense";"6. Otterup";"";"Øerne";"19700401";"20061231"
"423006";"423";"55";"10";"2";"Skovby";"Bogense";"6. Otterup";"";"Øerne";"19700401";"20061231"
"425001";"425";"58";"10";"2";"Nørre Broby";"Broby";"9. Faaborg";"";"Øerne";"19700401";"20061231"
"425002";"425";"58";"10";"2";"Allested-Vejle";"Broby";"9. Faaborg";"";"Øerne";"19700401";"20061231"
"425003";"425";"58";"10";"2";"Sdr. Broby";"Broby";"9. Faaborg";"";"Øerne";"19700401";"20061231"
"425004";"425";"58";"10";"2";"V. Hæsinge-Sh. Lyndelse";"Broby";"9. Faaborg";"";"Øerne";"19700401";"20061231"
"427001";"427";"56";"10";"2";"Hundstrup";"Egebjerg";"7. Nyborg";"";"Øerne";"19700401";"20061231"
"427002";"427";"56";"10";"2";"Kirkeby";"Egebjerg";"7. Nyborg";"";"Øerne";"19700401";"20061231"
