157;K, , A, 24419,2857142857
157;K, , A, 11395,6666666667
157;K, , F, 10022,8571428571
157;K, , C, 8197,85714285714

157;K, , A, 42377,1428571429
157;K, , A, 19776
157;K, , F, 16471,4285714286
157;K, , C, 14089,2857142857
157;K, , A, 11865,6
157;K, , A, 8475,42857142857

157;K, , A, 30979,2857142857
157;K, , C, 14586,4285714286
157;K, , A, 14457
157;K, , F, 11120,7142857143

157;K, , A, 99346,4285714286
157;K, , C, 58074,2857142857
157;K, , A, 46361,6666666667
157;K, , A, 27817
157;K, , V, 27165
157;K, , C, 27101,3333333333
157;K, , F, 25632,1428571429
157;K, , D, 21064,2857142857
157;K, , A, 19869,2857142857
157;K, , C, 16260,8
157;K, , A, 15453,8888888889
157;K, , V, 12677
157;K, , A, 12644,0909090909
157;K, , F, 11961,6666666667
157;K, , B, 11615,7142857143

157;K, , A, 47639,2857142857
157;K, , C, 32575,7142857143
157;K, , V, 24595
157;K, , A, 22231,6666666667
157;K, , C, 15202
157;K, , A, 13339
157;K, , F, 12568,5714285714
157;K, , V, 11477,6666666667

157;K, , A, 34830,7142857143
157;K, , C, 18397,1428571429
157;K, , A, 16254,3333333333
157;K, , V, 14303,5714285714
157;K, , A, 9752,6

157;K, , A, 49382,1428571429
157;K, , A, 23045
157;K, , C, 19768,5714285714
157;K, , V, 18555,7142857143
157;K, , A, 13827
157;K, , F, 10780,7142857143
157;K, , A, 9876,42857142857
157;K, , C, 9225,33333333333

157;K, , A, 53897,8571428571
157;K, , A, 25152,3333333333
157;K, , C, 17660,7142857143
157;K, , V, 16520
157;K, , A, 15091,4
157;K, , A, 10779,5714285714
157;K, , F, 8476,42857142857

157;K, , A, 8943,57142857143
157;K, , V, 4599,28571428571

157;K, , A, 84954,2857142857
157;K, , A, 39645,3333333333
157;K, , V, 34497,8571428571
157;K, , C, 29730,7142857143
157;K, , A, 23787,2
157;K, , F, 17140,7142857143
157;K, , A, 16990,8571428571
157;K, , V, 16099
157;K, , Z, 15490
157;K, , C, 13874,3333333333
157;K, , A, 13215,1111111111
157;K, , A, 10812,3636363636

157;K, , A, 38790
157;K, , V, 22210
157;K, , C, 19605,7142857143
157;K, , A, 18102
157;K, , A, 10861,2
157;K, , Z, 10445,7142857143
157;K, , V, 10364,6666666667

157;K, , A, 30977,1428571429
157;K, , V, 23377,1428571429
157;K, , A, 14456
157;K, , C, 14376,4285714286
157;K, , V, 10909,3333333333
157;K, , A, 8673,6

157;K, , A, 54412,8571428571
157;K, , V, 27517,1428571429
157;K, , A, 25392,6666666667
157;K, , C, 23337,8571428571
157;K, , A, 15235,6
157;K, , V, 12841,3333333333
157;K, , Z, 11102,1428571429
157;K, , F, 10895,7142857143
157;K, , C, 10891

157;K, , A, 34317,8571428571
157;K, , V, 28740,7142857143
157;K, , C, 18377,8571428571
157;K, , A, 16015
157;K, , V, 13412,3333333333
157;K, , Z, 11530,7142857143
157;K, , A, 9609
157;K, , Q, 8592,85714285714

157;K, , A, 103750,714285714
157;K, , A, 48417
157;K, , V, 45922,8571428571
157;K, , C, 37345
157;K, , A, 29050,2
157;K, , F, 26128,5714285714
157;K, , V, 21430,6666666667
157;K, , A, 20750,1428571429
157;K, , C, 17427,6666666667
157;K, , A, 16139
157;K, , Z, 16057,1428571429
157;K, , A, 13204,6363636364
157;K, , V, 12858,4
157;K, , D, 12250,7142857143
157;K, , F, 12193,3333333333

157;K, , A, 34940,7142857143
157;K, , V, 22671,4285714286
157;K, , A, 16305,6666666667
157;K, , C, 14530,7142857143
157;K, , Z, 11172,1428571429
157;K, , V, 10580

157;K, , A, 91127,1428571429
157;K, , A, 42526
157;K, , V, 35575,7142857143
157;K, , C, 27385
157;K, , A, 25515,6
157;K, , Z, 18949,2857142857
157;K, , A, 18225,4285714286
157;K, , V, 16602
157;K, , A, 14175,3333333333
157;K, , C, 12779,6666666667
157;K, , F, 12641,4285714286
157;K, , A, 11598
157;K, , V, 9961,2

157;T Kval Kredmandat, A
157;T Kval Kredmandat, B
157;T Kval Kredmandat, C
157;T Kval Kredmandat, D
157;T Kval Kredmandat, F
157;T Kval Kredmandat, Q
157;T Kval Kredmandat, V
157;T Kval Kredmandat, Z

157;T, , B, 5459
157;T, , B, 11768
157;T, , B, 8180
157;T, , B, 13330
157;T, , B, 9827
157;T, , B, 6196
157;T, , V, 11151
157;T, , V, 6899,571
157;T, , V, 6429,2
157;T, , D, 15487
157;T, , D, 11322
157;T, , D, 10290
157;T, , D, 13106
157;T, , D, 10375
157;T, , D, 8880
157;T, , A, 7320,263
157;T, , A, 6669,5
157;T, , D, 5864
157;T, , A, 7644,789
157;T, , A, 7617,8
157;T, , A, 6988,143
157;T, , A, 6714,632
157;T, , A, 6602,318
157;T, , A, 5859,846
157;T, , Z, 4443
157;T, , Z, 14754
157;T, , Z, 10680
157;T, , Z, 10625
157;T, , Z, 10824
157;T, , F, 11720
157;T, , F, 8011
157;T, , C, 8130,4
157;T, , C, 6515,143
157;T, , C, 6439
157;T, , C, 7469
157;T, , C, 6862
157;T, , C, 6432,25
157;T, , Q, 9030
157;T, , Q, 7478
157;T, , Q, 4329

