159;K, , A, 23466,4285714286
159;K, , A, 10951
159;K, , V, 9575,71428571429

159;K, , A, 38397,1428571429
159;K, , A, 17918,6666666667
159;K, , V, 15431,4285714286
159;K, , F, 14407,8571428571
159;K, , A, 10751,2
159;K, , O, 8746,42857142857

159;K, , A, 27745,7142857143
159;K, , A, 12948
159;K, , V, 12690
159;K, , F, 10163,5714285714

159;K, , A, 97399,2857142857
159;K, , V, 54338,5714285714
159;K, , A, 45453
159;K, , C, 31895
159;K, , A, 27271,8
159;K, , O, 27116,4285714286
159;K, , V, 25358
159;K, , F, 23590,7142857143
159;K, , A, 19479,8571428571
159;K, , D, 16322,1428571429
159;K, , V, 15214,8
159;K, , A, 15151
159;K, , C, 14884,3333333333
159;K, , O, 12654,3333333333

159;K, , A, 50396,4285714286
159;K, , V, 39096,4285714286
159;K, , C, 25870
159;K, , A, 23518,3333333333
159;K, , V, 18245
159;K, , A, 14111
159;K, , F, 12951,4285714286
159;K, , O, 12700,7142857143
159;K, , C, 12072,6666666667

159;K, , A, 35766,4285714286
159;K, , V, 27769,2857142857
159;K, , A, 16691
159;K, , V, 12959
159;K, , C, 10256,4285714286

159;K, , A, 49951,4285714286
159;K, , V, 30333,5714285714
159;K, , A, 23310,6666666667
159;K, , V, 14155,6666666667
159;K, , A, 13986,4
159;K, , C, 12806,4285714286
159;K, , O, 11492,8571428571
159;K, , F, 10235,7142857143

159;K, , A, 49772,1428571429
159;K, , V, 25785,7142857143
159;K, , A, 23227
159;K, , A, 13936,2
159;K, , C, 12493,5714285714
159;K, , V, 12033,3333333333
159;K, , A, 9954,42857142857

159;K, , A, 8195
159;K, , V, 6682,14285714286

159;K, , A, 85490
159;K, , V, 49921,4285714286
159;K, , A, 39895,3333333333
159;K, , A, 23937,2
159;K, , V, 23296,6666666667
159;K, , C, 20582,1428571429
159;K, , F, 17901,4285714286
159;K, , A, 17098
159;K, , O, 15762,1428571429
159;K, , V, 13978
159;K, , A, 13298,4444444444
159;K, , A, 10880,5454545455

159;K, , A, 39342,8571428571
159;K, , V, 35434,2857142857
159;K, , A, 18360
159;K, , V, 16536
159;K, , A, 11016
159;K, , O, 10367,8571428571
159;K, , V, 9921,6

159;K, , A, 35714,2857142857
159;K, , V, 34560
159;K, , A, 16666,6666666667
159;K, , V, 16128
159;K, , A, 10000
159;K, , V, 9676,8

159;K, , A, 55615,7142857143
159;K, , V, 44018,5714285714
159;K, , A, 25954
159;K, , V, 20542
159;K, , A, 15572,4
159;K, , O, 13167,8571428571
159;K, , V, 12325,2
159;K, , F, 11690,7142857143
159;K, , C, 11304,2857142857

159;K, , V, 42130
159;K, , A, 37115,7142857143
159;K, , V, 19660,6666666667
159;K, , A, 17320,6666666667
159;K, , V, 11796,4
159;K, , A, 10392,4
159;K, , Q, 9795,71428571429
159;K, , O, 9145

159;K, , A, 114597,857142857
159;K, , V, 72410,7142857143
159;K, , A, 53479
159;K, , V, 33791,6666666667
159;K, , A, 32087,4
159;K, , A, 22919,5714285714
159;K, , F, 21856,4285714286
159;K, , C, 21197,8571428571
159;K, , V, 20275
159;K, , A, 17826,3333333333
159;K, , O, 17752,1428571429
159;K, , A, 14585,1818181818
159;K, , V, 14482,1428571429
159;K, , D, 12487,1428571429
159;K, , A, 12341,3076923077
159;K, , B, 11322,1428571429

159;K, , A, 37127,1428571429
159;K, , V, 32090,7142857143
159;K, , A, 17326
159;K, , V, 14975,6666666667
159;K, , A, 10395,6
159;K, , V, 8985,4

159;K, , A, 87920,7142857143
159;K, , V, 51941,4285714286
159;K, , A, 41029,6666666667
159;K, , A, 24617,8
159;K, , V, 24239,3333333333
159;K, , Z, 23665
159;K, , A, 17584,1428571429
159;K, , C, 16068,5714285714
159;K, , V, 14543,6
159;K, , A, 13676,5555555556
159;K, , F, 12603,5714285714
159;K, , A, 11189,9090909091
159;K, , Z, 11043,6666666667

159;T Kval Kredmandat, A
159;T Kval Kredmandat, B
159;T Kval Kredmandat, C
159;T Kval Kredmandat, D
159;T Kval Kredmandat, F
159;T Kval Kredmandat, O
159;T Kval Kredmandat, Q
159;T Kval Kredmandat, V
159;T Kval Kredmandat, Z
159;T Kval 2%, Ø

159;T, , B, 9467
159;T, , B, 15088
159;T, , B, 13155
159;T, , B, 8637
159;T, , B, 10284
159;T, , B, 6935
159;T, , O, 13885
159;T, , O, 12469
159;T, , O, 10394
159;T, , V, 7798,077
159;T, , D, 11914
159;T, , D, 11817
159;T, , D, 8504
159;T, , D, 11759
159;T, , D, 9630
159;T, , Ø, 11915
159;T, , Ø, 6750
159;T, , Ø, 11828
159;T, , Ø, 5442
159;T, , A, 7786,2
159;T, , A, 7292,591
159;T, , Ø, 11624
159;T, , Z, 4800
159;T, , Z, 6279
159;T, , F, 8838
159;T, , F, 7649,75
159;T, , C, 13642
159;T, , C, 11943
159;T, , F, 12573
159;T, , F, 11537
159;T, , C, 12028
159;T, , C, 11164
159;T, , C, 10682
159;T, , V, 7819,286
159;T, , A, 8522,438
159;T, , A, 7176,789
159;T, , D, 6093
159;T, , Q, 9728
159;T, , Q, 8361
159;T, , Q, 5654

