160;K, Søndre Storkreds, A, 18987,8571428571
160;K, Søndre Storkreds, V, 13380,7142857143
160;K, Søndre Storkreds, A, 8861
160;K, Søndre Storkreds, F, 8683,57142857143

160;K, Østre Storkreds, A, 30237,8571428571
160;K, Østre Storkreds, V, 21556,4285714286
160;K, Østre Storkreds, A, 14111
160;K, Østre Storkreds, F, 13062,8571428571
160;K, Østre Storkreds, B, 12285,7142857143
160;K, Østre Storkreds, O, 11932,8571428571

160;K, Vestre Storkreds, A, 23224,2857142857
160;K, Vestre Storkreds, V, 17075,7142857143
160;K, Vestre Storkreds, A, 10838
160;K, Vestre Storkreds, C, 9940

160;K, Københavns Amtskreds, A, 81682,1428571429
160;K, Københavns Amtskreds, V, 80564,2857142857
160;K, Københavns Amtskreds, O, 38255
160;K, Københavns Amtskreds, A, 38118,3333333333
160;K, Københavns Amtskreds, V, 37596,6666666667
160;K, Københavns Amtskreds, C, 26878,5714285714
160;K, Københavns Amtskreds, A, 22871
160;K, Københavns Amtskreds, V, 22558
160;K, Københavns Amtskreds, F, 19519,2857142857
160;K, Københavns Amtskreds, O, 17852,3333333333
160;K, Københavns Amtskreds, A, 16336,4285714286
160;K, Københavns Amtskreds, V, 16112,8571428571
160;K, Københavns Amtskreds, B, 15514,2857142857
160;K, Københavns Amtskreds, A, 12706,1111111111

160;K, Frederiksborg Amtskreds, V, 59945,7142857143
160;K, Frederiksborg Amtskreds, A, 41670
160;K, Frederiksborg Amtskreds, V, 27974,6666666667
160;K, Frederiksborg Amtskreds, A, 19446
160;K, Frederiksborg Amtskreds, O, 19108,5714285714
160;K, Frederiksborg Amtskreds, V, 16784,8
160;K, Frederiksborg Amtskreds, C, 16497,8571428571
160;K, Frederiksborg Amtskreds, V, 11989,1428571429
160;K, Frederiksborg Amtskreds, A, 11667,6

160;K, Roskilde Amtskreds, V, 38467,1428571429
160;K, Roskilde Amtskreds, A, 30504,2857142857
160;K, Roskilde Amtskreds, V, 17951,3333333333
160;K, Roskilde Amtskreds, O, 14555
160;K, Roskilde Amtskreds, A, 14235,3333333333

160;K, Vestsjællands Amtskreds, V, 41355,7142857143
160;K, Vestsjællands Amtskreds, A, 39830,7142857143
160;K, Vestsjællands Amtskreds, V, 19299,3333333333
160;K, Vestsjællands Amtskreds, O, 19180,7142857143
160;K, Vestsjællands Amtskreds, A, 18587,6666666667
160;K, Vestsjællands Amtskreds, C, 13905
160;K, Vestsjællands Amtskreds, V, 11579,6
160;K, Vestsjællands Amtskreds, A, 11152,6

160;K, Storstrøms Amtskreds, A, 40767,1428571429
160;K, Storstrøms Amtskreds, V, 35742,1428571429
160;K, Storstrøms Amtskreds, A, 19024,6666666667
160;K, Storstrøms Amtskreds, V, 16679,6666666667
160;K, Storstrøms Amtskreds, O, 15672,8571428571
160;K, Storstrøms Amtskreds, C, 12257,1428571429
160;K, Storstrøms Amtskreds, A, 11414,8

160;K, Bornholms Amtskreds, A, 7806,42857142857
160;K, Bornholms Amtskreds, V, 7096,42857142857

160;K, Fyns Amtskreds, A, 67373,5714285714
160;K, Fyns Amtskreds, V, 56020,7142857143
160;K, Fyns Amtskreds, C, 32325,7142857143
160;K, Fyns Amtskreds, A, 31441
160;K, Fyns Amtskreds, V, 26143
160;K, Fyns Amtskreds, O, 26021,4285714286
160;K, Fyns Amtskreds, A, 18864,6
160;K, Fyns Amtskreds, V, 15685,8
160;K, Fyns Amtskreds, C, 15085,3333333333
160;K, Fyns Amtskreds, F, 14221,4285714286
160;K, Fyns Amtskreds, A, 13474,7142857143
160;K, Fyns Amtskreds, O, 12143,3333333333

160;K, Sønderjyllands Amtskreds, V, 43895
160;K, Sønderjyllands Amtskreds, A, 31476,4285714286
160;K, Sønderjyllands Amtskreds, V, 20484,3333333333
160;K, Sønderjyllands Amtskreds, O, 16076,4285714286
160;K, Sønderjyllands Amtskreds, A, 14689
160;K, Sønderjyllands Amtskreds, V, 12290,6
160;K, Sønderjyllands Amtskreds, A, 8813,4

