155;K, , F, 17936,4285714286
155;K, , A, 17886,4285714286
155;K, , C, 10825,7142857143
155;K, , F, 8370,33333333333

155;K, , A, 32790,7142857143
155;K, , F, 29671,4285714286
155;K, , C, 18265,7142857143
155;K, , A, 15302,3333333333
155;K, , F, 13846,6666666667
155;K, , A, 9181,4

155;K, , A, 23653,5714285714
155;K, , F, 20156,4285714286
155;K, , C, 18357,1428571429
155;K, , A, 11038,3333333333

155;K, , A, 76075
155;K, , C, 71315
155;K, , F, 51845
155;K, , A, 35501,6666666667
155;K, , C, 33280,3333333333
155;K, , F, 24194,3333333333
155;K, , B, 22197,8571428571
155;K, , A, 21301
155;K, , M, 20242,1428571429
155;K, , C, 19968,2
155;K, , A, 15215
155;K, , F, 14516,6
155;K, , C, 14263
155;K, , A, 11833,8888888889
155;K, , C, 11093,4444444444

155;K, , C, 43053,5714285714
155;K, , A, 36490
155;K, , F, 22898,5714285714
155;K, , C, 20091,6666666667
155;K, , A, 17028,6666666667
155;K, , V, 12495
155;K, , C, 12055
155;K, , B, 11638,5714285714

155;K, , A, 26546,4285714286
155;K, , C, 23787,8571428571
155;K, , F, 15621,4285714286
155;K, , A, 12388,3333333333
155;K, , C, 11101

155;K, , A, 40595,7142857143
155;K, , C, 26422,8571428571
155;K, , A, 18944,6666666667
155;K, , F, 18122,8571428571
155;K, , V, 14100,7142857143
155;K, , C, 12330,6666666667
155;K, , A, 11366,8
155;K, , B, 9818,57142857143

155;K, , A, 45493,5714285714
155;K, , C, 25000,7142857143
155;K, , A, 21230,3333333333
155;K, , F, 15290
155;K, , V, 12819,2857142857
155;K, , A, 12738,2
155;K, , C, 11667

155;K, , A, 7459,28571428571
155;K, , V, 4081,42857142857

155;K, , A, 67659,2857142857
155;K, , C, 42812,8571428571
155;K, , F, 31772,8571428571
155;K, , A, 31574,3333333333
155;K, , V, 22742,1428571429
155;K, , C, 19979,3333333333
155;K, , A, 18944,6
155;K, , B, 14855
155;K, , F, 14827,3333333333
155;K, , A, 13531,8571428571
155;K, , C, 11987,6
155;K, , Z, 11868,5714285714

155;K, , A, 34306,4285714286
155;K, , C, 27292,8571428571
155;K, , V, 17451,4285714286
155;K, , A, 16009,6666666667
155;K, , C, 12736,6666666667
155;K, , A, 9605,8
155;K, , F, 9028,57142857143

155;K, , A, 25985
155;K, , C, 20128,5714285714
155;K, , V, 19880
155;K, , A, 12126,3333333333
155;K, , F, 9800
155;K, , C, 9393,33333333333

155;K, , A, 46402,1428571429
155;K, , C, 32697,1428571429
155;K, , A, 21654,3333333333
155;K, , V, 19394,2857142857
155;K, , F, 18996,4285714286
155;K, , C, 15258,6666666667
155;K, , A, 12992,6
155;K, , A, 9280,42857142857
155;K, , C, 9155,2

155;K, , A, 29264,2857142857
155;K, , V, 25449,2857142857
155;K, , C, 23629,2857142857
155;K, , A, 13656,6666666667
155;K, , V, 11876,3333333333
155;K, , C, 11027
155;K, , F, 9358,57142857143

155;K, , A, 85421,4285714286
155;K, , C, 51694,2857142857
155;K, , F, 44297,1428571429
155;K, , A, 39863,3333333333
155;K, , V, 30409,2857142857
155;K, , C, 24124
155;K, , A, 23918
155;K, , F, 20672
155;K, , B, 17341,4285714286
155;K, , A, 17084,2857142857
155;K, , C, 14474,4
155;K, , V, 14191
155;K, , A, 13287,7777777778
155;K, , F, 12403,2
155;K, , M, 11647,1428571429

155;K, , A, 30010,7142857143
155;K, , C, 21333,5714285714
155;K, , V, 18642,8571428571
155;K, , A, 14005
155;K, , C, 9955,66666666667
155;K, , F, 9621,42857142857
155;K, , V, 8700

155;K, , A, 78178,5714285714
155;K, , C, 41153,5714285714
155;K, , A, 36483,3333333333
155;K, , V, 30890,7142857143
155;K, , F, 23380,7142857143
155;K, , A, 21890
155;K, , C, 19205
155;K, , A, 15635,7142857143
155;K, , V, 14415,6666666667
155;K, , Z, 12508,5714285714
155;K, , A, 12161,1111111111
155;K, , C, 11523
155;K, , F, 10911

155;T Kval Kredmandat, A
155;T Kval Kredmandat, B
155;T Kval Kredmandat, C
155;T Kval Kredmandat, F
155;T Kval Kredmandat, M
155;T Kval 2%, P
155;T Kval 2%, Q
155;T Kval Kredmandat, V
155;T Kval Kredmandat, Z

155;T, , B, 9841
155;T, , B, 10433
155;T, , B, 15251
155;T, , B, 11559
155;T, , B, 10017
155;T, , B, 7635
155;T, , V, 14119
155;T, , V, 6958
155;T, , V, 6788
155;T, , P, 10232
155;T, , P, 6170
155;T, , P, 6764
155;T, , P, 4938
155;T, , Z, 5366
155;T, , Z, 15271
155;T, , Z, 7987
155;T, , Z, 15879
155;T, , Z, 11651
155;T, , Z, 11647
155;T, , Z, 10350
155;T, , A, 7474,375
155;T, , A, 6840,625
155;T, , A, 6294,211
155;T, , C, 6240,062
155;T, , F, 8014,5
155;T, , F, 7258,3
155;T, , F, 6354,571
155;T, , A, 7298
155;T, , A, 7286,385
155;T, , M, 12683
155;T, , M, 12374
155;T, , M, 10235
155;T, , M, 15411
155;T, , M, 11316
155;T, , M, 8723
155;T, , M, 5487
155;T, , Q, 12632
155;T, , Q, 9893
155;T, , Q, 7803
155;T, , Q, 4914

