152;K, , A, 31286,4285714286
152;K, , A, 14600,3333333333
152;K, , A, 8760,2
152;K, , Y, 7497,85714285714
152;K, , F, 7059,28571428571

152;K, , A, 55192,1428571429
152;K, , A, 25756,3333333333
152;K, , A, 15453,8
152;K, , C, 12382,8571428571
152;K, , F, 11569,2857142857
152;K, , A, 11038,4285714286
152;K, , Y, 8877,85714285714
152;K, , A, 8585,44444444445

152;K, , A, 39462,8571428571
152;K, , A, 18416
152;K, , C, 12941,4285714286
152;K, , A, 11049,6
152;K, , A, 7892,57142857143
152;K, , F, 7468,57142857143

152;K, , A, 104403,571428571
152;K, , A, 48721,6666666667
152;K, , C, 47520
152;K, , A, 29233
152;K, , Z, 25365
152;K, , C, 22176
152;K, , A, 20880,7142857143
152;K, , F, 20772,8571428571
152;K, , B, 19353,5714285714
152;K, , A, 16240,5555555556
152;K, , V, 16118,5714285714
152;K, , Y, 15360,7142857143
152;K, , C, 13305,6
152;K, , A, 13287,7272727273
152;K, , Z, 11837

152;K, , A, 47187,1428571429
152;K, , C, 23374,2857142857
152;K, , A, 22020,6666666667
152;K, , V, 16788,5714285714
152;K, , Z, 14678,5714285714
152;K, , A, 13212,4
152;K, , C, 10908

152;K, , A, 31936,4285714286
152;K, , A, 14903,6666666667
152;K, , C, 12270
152;K, , Z, 9227,85714285714

152;K, , A, 47559,2857142857
152;K, , A, 22194,3333333333
152;K, , V, 17010
152;K, , C, 14463,5714285714
152;K, , A, 13316,6
152;K, , Z, 13250,7142857143
152;K, , A, 9511,85714285714

152;K, , A, 52338,5714285714
152;K, , A, 24424,6666666667
152;K, , V, 16105,7142857143
152;K, , A, 14654,8
152;K, , C, 13872,1428571429
152;K, , Z, 12268,5714285714
152;K, , A, 10467,7142857143

152;K, , A, 7926,42857142857
152;K, , V, 4222,85714285714

152;K, , A, 78988,5714285714
152;K, , A, 36861,3333333333
152;K, , V, 26505,7142857143
152;K, , C, 24005,7142857143
152;K, , Z, 23590
152;K, , A, 22116,8
152;K, , A, 15797,7142857143
152;K, , V, 12369,3333333333
152;K, , A, 12287,1111111111
152;K, , F, 11864,2857142857
152;K, , B, 11615,7142857143
152;K, , C, 11202,6666666667

152;K, , A, 38690,7142857143
152;K, , A, 18055,6666666667
152;K, , V, 17041,4285714286
152;K, , Z, 16057,8571428571
152;K, , C, 13558,5714285714
152;K, , A, 10833,4
152;K, , V, 7952,66666666667

152;K, , A, 28987,1428571429
152;K, , V, 19381,4285714286
152;K, , A, 13527,3333333333
152;K, , Z, 12142,8571428571
152;K, , C, 9602,85714285714
152;K, , V, 9044,66666666667

152;K, , A, 54659,2857142857
152;K, , A, 25507,6666666667
152;K, , V, 21860,7142857143
152;K, , Z, 17507,8571428571
152;K, , C, 15953,5714285714
152;K, , A, 15304,6
152;K, , A, 10931,8571428571
152;K, , V, 10201,6666666667

152;K, , A, 32845,7142857143
152;K, , V, 25041,4285714286
152;K, , Z, 17245,7142857143
152;K, , A, 15328
152;K, , C, 12432,8571428571
152;K, , V, 11686
152;K, , A, 9196,8

152;K, , A, 101860,714285714
152;K, , A, 47535
152;K, , V, 31169,2857142857
152;K, , C, 29592,8571428571
152;K, , A, 28521
152;K, , Z, 23127,8571428571
152;K, , A, 20372,1428571429
152;K, , F, 19589,2857142857
152;K, , A, 15845
152;K, , V, 14545,6666666667
152;K, , C, 13810
152;K, , B, 13020
152;K, , A, 12964,0909090909
152;K, , Y, 11151,4285714286

152;K, , A, 32276,4285714286
152;K, , V, 19301,4285714286
152;K, , A, 15062,3333333333
152;K, , Z, 14308,5714285714
152;K, , C, 11824,2857142857
152;K, , A, 9037,4
152;K, , V, 9007,33333333333

152;K, , A, 81152,8571428571
152;K, , A, 37871,3333333333
152;K, , V, 34581,4285714286
152;K, , Z, 29047,1428571429
152;K, , A, 22722,8
152;K, , C, 20443,5714285714
152;K, , A, 16230,5714285714
152;K, , V, 16138
152;K, , Z, 13555,3333333333
152;K, , A, 12623,7777777778
152;K, , A, 10328,5454545455
152;K, , V, 9682,8
152;K, , C, 9540,33333333333

152;T Kval Kredmandat, A
152;T Kval Kredmandat, B
152;T Kval Kredmandat, C
152;T Kval 2%, E
152;T Kval Kredmandat, F
152;T Kval 2%, M
152;T Kval 2%, Q
152;T Kval Kredmandat, V
152;T Kval Kredmandat, Y
152;T Kval Kredmandat, Z

152;T, , B, 7741
152;T, , B, 12386
152;T, , B, 11555
152;T, , B, 8937
152;T, , B, 12270
152;T, , B, 10119
152;T, , B, 9365
152;T, , Q, 2170
152;T, , E, 13163
152;T, , E, 7048
152;T, , A, 7505,526
152;T, , A, 7692,895
152;T, , A, 6911,5
152;T, , A, 6643,864
152;T, , Y, 6389
152;T, , Z, 10656
152;T, , Z, 8256,5
152;T, , Z, 8094,75
152;T, , Z, 6127,75
152;T, , Z, 6036
152;T, , C, 9571
152;T, , F, 11945
152;T, , F, 8190
152;T, , F, 12367
152;T, , F, 9257
152;T, , F, 6856,25
152;T, , M, 10866
152;T, , M, 10067
152;T, , M, 6886
152;T, , M, 14437
152;T, , M, 9302
152;T, , M, 7447
152;T, , Y, 7915
152;T, , E, 10403
152;T, , E, 6496
152;T, , Q, 11993
152;T, , Q, 11577
152;T, , Q, 7594
152;T, , Q, 4364
152;T, , E, 5135

